operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,5,default_parcel_veh,route,False,180,334.03520157294645,2967;-1;-1,2966;-1;-1,1352.74125658498,0.5435646498507704,0.5434293757251119,0.0,,0,,0,,,2967;3896;5466;7451;4482;6930;7615;3488;4485;5469;2998;901;1083;1355;1961;1962;1033;1559;1958;2907;636;1954;1949;186;333;2164;695;694;1041;1623;1383;2333;2966,2967:180;3896:186.0795464347745;5466:193.6114664347745;7451:194.5957064347745;4482:197.26244243477453;6930:198.57817043477453;7615:202.47452243477454;3488:203.79867443477454;4485:208.35332243477455;5469:208.71454643477455;2998:209.12300243477455;901:210.36853043477456;1083:213.15896243477457;1355:226.84825043477457;1961:227.83097843477458;1962:228.7698584347746;1033:229.97931443477458;1559:236.36341043477458;1958:243.71043443477458;2907:244.33409843477457;636:247.14922643477456;1954:247.75993043477456;1949:256.66006643477454;186:258.22621043477454;333:258.86593043477455;2164:259.4823224347746;695:264.1896104347746;694:267.3583304347746;1041:268.1772584347746;1623:272.56051557763175;1383:283.6459441490603;2333:323.799829863346;2966:334.03520157294645
0,5,default_parcel_veh,boarding,True,334.03520157294645,364.03520157294645,2966;-1;-1,2966;-1;-1,0.0,0.5434293757251119,0.5434293757251119,0,,0,0;1;p_0;p_24,4,0;1;p_0;p_24,,,
0,7,default_parcel_veh,route,False,360.0,439.6718980994563,2982;-1;-1,2977;-1;-1,552.6256270192777,0.7724415914984484,0.7723863289357464,0.0,,0,,0,,,2982;2809;7010;820;7498;276;2915;2661;7517;6201;7314;7529;7535;2931;2929;2927;2802;2977,2982:360;2809:365.7009673454251;7010:368.60844734542513;820:370.5894073454251;7498:371.05740734542513;276:371.16900734542514;2915:382.51500734542515;2661:389.74836734542515;7517:397.06032734542515;6201:397.9214473454252;7314:404.8167673454252;7529:412.0322473454252;7535:417.09179020256806;2931:420.74321877399666;2929:424.39464734542526;2927:429.4541902025681;2802:436.6696702025681;2977:439.6718980994563
0,7,default_parcel_veh,boarding,True,439.6718980994563,469.6718980994563,2977;-1;-1,2977;-1;-1,0.0,0.7723863289357464,0.7723863289357464,0.0,,0,4,1,4,,,
0,7,default_parcel_veh,route,False,469.6718980994563,483.14884481359366,2977;-1;-1,2983;-1;-1,112.30788928447757,0.7723863289357464,0.772375098146818,0.0,,0,4,1,,,2977;6202;7315;2983,2977:469.6718980994563;6202:473.56499020256814;7315:480.46031020256817;2983:483.14884481359366
0,7,default_parcel_veh,boarding,True,483.14884481359366,513.1488448135937,2983;-1;-1,2983;-1;-1,0.0,0.772375098146818,0.772375098146818,0.0,,0,4,1,,4,,
0,5,default_parcel_veh,route,False,364.03520157294645,545.0046394156465,2966;-1;-1,2970;-1;-1,1660.3445869925656,0.5434293757251119,0.5432633412664126,0.0,,0,0;1;p_0;p_24,4,,,2966;2743;2631;2150;735;738;1096;3736;81;831;2413;1146;832;1880;1340;3638;3641;7177;5275;5297;5072;1464;2847;5825;4587;5794;3202;2065;2023;4203;4198;336;2759;1664;1659;4844;3270;4850;6823;1946;7401;3560;2970,2966:364.03520157294645;2743:371.87902986334603;2631:375.8904584347746;2150:392.8207441490603;735:403.3029155776317;738:409.4707441490603;1096:419.0097155776317;3736:419.2727315776317;81:423.1216355776317;831:433.9682195776317;2413:434.95591557763174;1146:435.7692995776317;832:436.57771557763175;1880:439.17540357763176;1340:450.7082195776318;3638:451.6946915776318;3641:452.75827557763176;7177:456.33667557763175;5275:460.8459635776318;5297:464.22477957763175;5072:464.45503557763175;1464:471.39554757763176;2847:472.4662595776318;5825:475.36490757763175;4587:477.64521957763174;5794:479.2653635776317;3202:483.3867155776317;2065:488.5309715776317;2023:494.0892995776317;4203:494.89008357763174;4198:495.87173157763175;336:496.89485157763175;2759:501.62481957763174;1664:504.87871557763174;1659:509.63827557763176;4844:521.9107955776318;3270:523.7838755776318;4850:529.3369955776318;6823:536.8173155776318;1946:541.0705955776318;7401:542.2696355776318;3560:543.3451955776318;2970:545.0046394156465
0,5,default_parcel_veh,boarding,True,545.0046394156465,575.0046394156465,2970;-1;-1,2970;-1;-1,0.0,0.5432633412664126,0.5432633412664126,0.0,,0,0;1;p_0;p_24;2,5,2,p_24,,
0,7,default_parcel_veh,route,False,513.1488448135937,611.2980000000001,2983;-1;-1,2982;-1;-1,700.0444836962449,0.772375098146818,0.7723050936984485,0.0,,0,,0,,,2983;7527;2802;2251;7515;7037;7512;3274;2902;3901;7011;7336;4365;7288;1182;1001;6296;6301;2298;2295;2293;4102;4325;7285;1218;2982,2983:513.1488448135937;7527:517.6757902025681;2802:524.8912702025681;2251:531.786590202568;7515:532.6477102025681;7037:539.9596702025681;7512:547.193030202568;3274:558.539030202568;2902:558.650630202568;3901:559.1186302025679;7011:561.0995902025679;7336:564.0070702025679;4365:571.588190202568;7288:572.7113902025679;1182:573.628310202568;1001:578.9194702025679;6296:581.278790202568;6301:586.2210759168537;2298:590.5030187739966;2295:594.7849616311395;2293:599.7272473454252;4102:602.0865673454252;4325:607.3777273454252;7285:608.2946473454252;1218:609.4178473454252;2982:611.2980000000001
0,7,default_parcel_veh,boarding,True,611.2980000000001,641.2980000000001,2982;-1;-1,2982;-1;-1,0.0,0.7723050936984485,0.7723050936984485,0.0,,0,3,1,3,,,
