operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,3,default_vehtype,route,False,5690.807268879334,5737.133900305013,2977;-1;-1,2984;-1;-1,386.0552618806575,0.8655906805333275,0.8655520750071395,0.0,,0,,0,,,2977;6202;7315;7530;2803;7558;2806;4344;2996;2984,2977:5690.807268879334;6202:5694.700360982445;7315:5701.595680982445;7530:5708.811160982445;2803:5716.366120982445;7558:5723.761120982445;2806:5731.594960982446;4344:5732.797960982446;2996:5734.841440982446;2984:5737.133900305013
0,0,default_vehtype,route,True,5558.007088634551,5765.762729239909,2972;-1;-1,2967;-1;-1,2277.898627455439,0.998765609677373,0.9985378198146275,0.0,,0,71,1,,,2972;6079;3446;3720;5332;251;2711;3358;2296;5495;5697;5497;5500;670;5502;5512;5520;5531;6313;6632;6644;3793;6319;7102;3741;7384;6414;5446;2447;2571;42;2577;2566;3033;3036;2469;2404;2235;3762;5287;310;2280;1447;6261;3764;4397;4745;4182;4187;4191;4195;4202;4208;537;18;5629;1068;2559;6740;1717;2067;2063;1937;6789;3895;5465;7450;1719;3469;470;469;5079;7447;1960;2967,2972:5558.007088634551;6079:5559.385944246117;3446:5562.209352246117;3720:5565.239040246117;5332:5566.230480246117;251:5566.9780562461165;2711:5568.115872246117;3358:5570.330880246117;2296:5578.631880246117;5495:5578.848720246117;5697:5579.952480246117;5497:5580.649920246117;5500:5583.557160246117;670:5584.954560246117;5502:5587.302000246116;5512:5590.823760246116;5520:5593.277760246116;5531:5594.974680246116;6313:5595.999720246116;6632:5598.296760246117;6644:5599.868040246117;3793:5601.7172402461165;6319:5602.632960246116;7102:5603.111040246116;3741:5603.650680246116;7384:5611.309680246116;6414:5616.516840246116;5446:5618.784600246116;2447:5622.720720246116;2571:5630.309640246116;42:5634.977640246116;2577:5635.650120246116;2566:5644.249200246116;3033:5644.880160246116;3036:5647.149720246116;2469:5650.742040246116;2404:5654.065560246116;2235:5655.348960246116;3762:5655.7723922461155;5287:5656.311456246115;310:5659.101672246115;2280:5659.700784246115;1447:5660.1466802461155;6261:5664.024672246115;3764:5665.030368246115;4397:5665.581024246116;4745:5665.8073202461155;4182:5670.261096246116;4187:5672.923152246116;4191:5673.6614402461155;4195:5688.124728246115;4202:5689.127256246115;4208:5690.108904246115;537:5691.062904246115;18:5696.930472246115;5629:5702.779896246115;1068:5705.332296246114;2559:5712.382896246114;6740:5716.8535202461135;1717:5722.687248246113;2067:5723.425032246113;2063:5724.141288246113;1937:5727.411240246112;6789:5737.947648246112;3895:5739.214632246112;5465:5746.7465522461125;7450:5747.730792246112;1719:5748.547416246112;3469:5749.567368246112;470:5755.528453960398;469:5761.489539674684;5079:5762.509491674684;7447:5763.326115674684;1960:5764.310355674684;2967:5765.762729239909
0,0,default_vehtype,boarding,True,5765.762729239909,5795.762729239909,2967;-1;-1,2967;-1;-1,0.0,0.9985378198146275,0.9985378198146275,0.0,,0,71,1,,71,,
0,1,default_vehtype,boarding,True,5735.87698731842,5765.87698731842,2981;-1;-1,2981;-1;-1,0.0,0.9094939784862088,0.9094939784862088,0.0,,0,72;74,2,,72,,
0,1,default_vehtype,route,False,5765.87698731842,5802.056227750622,2981;-1;-1,2979;-1;-1,176.13052741122,0.9094939784862088,0.9094763654334677,0.0,,0,74,1,,,2981;6320;7278;2411;6281;2286;2287;6538;2979,2981:5765.87698731842;6320:5769.250106172565;7278:5772.768866172565;2411:5778.603986172565;6281:5783.648100458279;2286:5788.415014743993;2287:5793.181929029707;6538:5798.2260433154215;2979:5802.056227750622
0,3,default_vehtype,boarding,True,5737.133900305013,5767.133900305013,2984;-1;-1,2984;-1;-1,0.0,0.8655520750071395,0.8655520750071395,0.0,,0,75;76,2,75;76,,,
0,4,default_vehtype,route,False,5585.790982268487,5810.805542801531,2978;-1;-1,2970;-1;-1,1875.121337775353,0.9416503198910399,0.9414628077572623,0.0,,0,73,1,,,2978;4103;4326;7286;4302;5102;7160;7294;2701;3076;4023;7300;3914;5398;5400;4040;4041;5374;5418;5424;5403;6546;1200;7312;4332;799;3653;3825;7127;3766;3988;553;7132;7191;3566;4337;7134;6667;6711;1807;1653;6829;4349;4937;669;5061;7265;3848;534;2839;3560;2970,2978:5585.790982268487;4103:5588.409938963515;4326:5593.701098963515;7286:5594.618018963514;4302:5596.029818963514;5102:5607.138338963514;7160:5608.593578963514;7294:5617.312058963515;2701:5623.114178963515;3076:5623.963538963515;4023:5631.836498963515;7300:5632.978658963515;3914:5634.162338963515;5398:5635.339178963515;5400:5636.665778963516;4040:5645.970578963515;4041:5648.914898963515;5374:5653.167458963515;5418:5654.2047389635145;5424:5654.348018963515;5403:5655.453338963514;6546:5659.680218963515;1200:5664.289298963515;7312:5665.783058963515;4332:5666.598698963515;799:5667.779618963515;3653:5672.3758589635145;3825:5673.624458963514;7127:5717.1845789635145;3766:5718.121778963515;3988:5721.857378963515;553:5722.315658963515;7132:5732.194538963515;7191:5740.151738963515;3566:5741.980898963515;4337:5746.479098963515;7134:5747.579138963515;6667:5755.5112589635155;6711:5771.370818963515;1807:5773.2980189635155;1653:5779.101938963516;6829:5779.874858963516;4349:5780.423738963516;4937:5784.7932989635165;669:5795.100698963516;5061:5800.909058963516;7265:5801.692298963516;3848:5802.666938963516;534:5806.711898963516;2839:5808.070538963517;3560:5809.146098963517;2970:5810.805542801531
0,1,default_vehtype,boarding,True,5802.056227750622,5832.056227750622,2979;-1;-1,2979;-1;-1,0.0,0.9094763654334677,0.9094763654334677,0.0,,0,74,1,,74,,
0,3,default_vehtype,route,False,5767.133900305013,5832.751828364844,2984;-1;-1,2986;-1;-1,674.351330400799,0.8655520750071395,0.8654846398740994,0.0,,0,75;76,2,,,2984;3012;7321;2804;3061;1173;3425;4304;793;118;3979;4275;103;6480;7360;2986,2984:5767.133900305013;3012:5769.626560982446;7321:5773.637200982446;2804:5776.963960982446;3061:5783.632000982446;1173:5789.230360982446;3425:5790.413320982446;4304:5791.815640982446;793:5803.931200982446;118:5809.795480982446;3979:5811.646024982446;4275:5812.237360982446;103:5813.3802889824465;6480:5826.702016982446;7360:5832.203896982446;2986:5832.751828364844
0,3,default_vehtype,boarding,True,5832.751828364844,5862.751828364844,2986;-1;-1,2986;-1;-1,0.0,0.8654846398740994,0.8654846398740994,0.0,,0,75;76,2,,75,,
