sim_time,reservation_time_trigger,user_requests,request_batch
25200,0.0,0.0004900000000000004,1.0247
25260,0.0,0.001789999999999999,2.75283
25320,0.0,0.0013900000000000006,2.69952
25380,0.0,0.00121,0.503
25440,0.0,0.00022,0.37671
25500,0.0,0.0002900000000000001,0.30611
25560,0.0,0.0014499999999999997,0.35145
25620,0.0,0.00026000000000000003,0.32085
25680,0.0,0.0011700000000000005,0.4597
25740,0.0,0.0013700000000000006,0.40142
25800,0.0,0.0005000000000000003,0.622
25860,0.0,0.0018399999999999992,0.94044
25920,0.0,0.00034000000000000024,0.60857
25980,0.0,0.0005100000000000005,1.10047
26040,0.0,0.0008899999999999998,0.58918
26100,0.0,0.0002900000000000001,0.60776
26160,0.0,0.0015599999999999993,0.78484
26220,0.0,0.0004300000000000001,0.51613
26280,0.0,0.00031000000000000016,0.71757
26340,0.0,0.0005500000000000002,1.01994
26400,0.0,0.0002900000000000001,1.09661
26460,0.0,0.00024,0.4888
26520,0.0,0.0005300000000000001,0.51221
26580,0.0,0.00042000000000000045,0.84247
26640,0.0,0.0002900000000000001,0.59067
26700,0.0,0.0002900000000000001,0.81546
26760,0.0,0.0017600000000000022,1.27843
26820,0.0,0.0005200000000000002,0.84305
26880,0.0,0.0005500000000000006,1.5692
26940,0.0,0.0016300000000000012,1.30456
27000,0.0,0.00040000000000000024,0.52514
27060,0.0,0.0003400000000000002,0.34711
27120,0.0,0.0020199999999999992,0.70756
27180,0.0,0.0002800000000000001,0.3503
27240,0.0,0.0003300000000000002,0.49464
27300,0.0,0.0004000000000000004,0.96881
27360,0.0,0.00039000000000000037,1.3912
27420,0.0,0.0005400000000000001,0.91759
27480,0.0,0.00031000000000000016,0.98253
27540,0.0,0.00024,1.36735
27600,0.0,0.0013300000000000007,0.96442
27660,0.0,0.001819999999999999,1.01957
27720,0.0,0.001520000000000001,0.71882
27780,0.0,0.00026000000000000003,0.44532
27840,0.0,0.0005600000000000004,0.83067
27900,0.0,0.0014599999999999997,0.44053
27960,0.0,0.0004700000000000002,0.88215
28020,0.0,0.0006900000000000004,0.47037
28080,0.0,0.0005400000000000003,0.66251
28140,0.0,0.0004900000000000002,1.3461
28200,0.0,0.0005200000000000002,0.57375
28260,0.0,0.00023,0.37428
28320,0.0,0.0019399999999999988,1.01604
28380,0.0,0.00242,1.85703
28440,0.0,0.0004900000000000003,0.84812
28500,0.0,0.0015400000000000014,1.14457
28560,0.0,0.0004900000000000001,0.77767
28620,0.0,0.0003600000000000003,2.86135
28680,0.0,0.0006200000000000004,1.57627
28740,0.0,0.0002800000000000001,0.43424
28800,0.0,0.0008000000000000014,3.04416
28860,0.0,0.0009100000000000017,2.87319
28920,0.0,0.002590000000000004,6.2602
28980,0.0,0.0024700000000000034,5.63289
29040,0.0,0.002820000000000005,10.36281
29100,0.0,0.0025600000000000037,9.21832
29160,0.0,0.0024700000000000034,8.60653
29220,0.0,0.002640000000000004,4.74312
29280,0.0,0.0012200000000000023,7.20286
29340,0.0,0.0014600000000000023,2.99309
29400,0.0,0.0008800000000000015,5.17717
29460,0.0,0.0008200000000000015,2.90326
29520,0.0,0.0011900000000000025,7.66776
29580,0.0,0.0010100000000000018,10.78748
29640,0.0,0.0011000000000000022,20.40412
29700,0.0,0.002760000000000004,6.25418
29760,0.0,0.002650000000000004,10.34563
29820,0.0,0.0030900000000000046,5.52841
29880,0.0,0.0010600000000000021,4.35093
29940,0.0,0.002850000000000005,8.91032
30000,0.0,0.002900000000000004,2.17689
30060,0.0,0.001960000000000004,2.49462
30120,0.0,0.0024200000000000037,1.51221
30180,0.0,0.0011900000000000018,2.55989
30240,0.0,0.002660000000000004,2.24148
30300,0.0,0.001090000000000002,4.97634
30360,0.0,0.0024300000000000038,3.185
30420,0.0,0.003360000000000006,4.66984
30480,0.0,0.0028100000000000043,10.19204
30540,0.0,0.0008800000000000017,5.09581
30600,0.0,0.0033400000000000057,6.71683
30660,0.0,0.0031200000000000047,42.16602
30720,0.0,0.0008500000000000016,2.6037
30780,0.0,0.0011200000000000019,2.40657
30840,0.0,0.0032000000000000054,2.09863
30900,0.0,0.0029000000000000046,1.66975
30960,0.0,0.0010100000000000018,1.80608
31020,0.0,0.0008800000000000017,3.20651
31080,0.0,0.0010000000000000018,3.69638
31140,0.0,0.0009600000000000019,12.30136
31200,0.0,0.003110000000000005,5.2325
31260,0.0,0.0009100000000000016,4.73503
31320,0.0,0.001130000000000002,2.62091
31380,0.0,0.0010200000000000018,2.7689
31440,0.0,0.001080000000000002,1.58571
31500,0.0,0.0010100000000000018,1.55898
31560,0.0,0.003440000000000006,1.5262
31620,0.0,0.002630000000000004,1.35244
31680,0.0,0.0014000000000000026,5.44853
31740,0.0,0.003660000000000007,1.79741
31800,0.0,0.0010800000000000015,2.23787
31860,0.0,0.001090000000000002,2.66071
31920,0.0,0.0034000000000000054,2.28614
31980,0.0,0.0033000000000000056,4.50244
32040,0.0,0.0028300000000000044,2.55159
32100,0.0,0.003070000000000005,7.61234
32160,0.0,0.0009100000000000014,2.65453
32220,0.0,0.0028700000000000045,6.34759
32280,0.0,0.000990000000000002,2.38758
32340,0.0,0.001010000000000002,3.32767
