,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,0.9444801437816184,2971,7502.393342120816
1,0,1,0.8557472213839662,2970,7200.0
2,0,2,0.5404615748356317,2992,7200.0
3,0,3,0.7611799362772678,2971,7378.2454377615495
4,0,4,0.8205710205967574,2991,7200.0
5,1,0,0.914474459785,2980,7200.0
6,1,1,0.6897377570094507,2972,7292.610136876716
7,1,2,0.7702562728984484,2982,7200.0
8,1,3,0.9325592922447667,2983,7480.956321574541
9,1,4,0.9597722919935899,2979,7200.0
