request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
146523,BasicRequest,1,29040.0,29040.0,21871;-1;-1,22024;-1;-1,,,,,137.1730661757143,1330.3290000000002,0:,,,,,,,,0
148194,BasicRequest,1,29040.0,29040.0,22083;-1;-1,17462;-1;-1,,,,,75.07828789000001,1042.754,0:,,,,,,,,0
146084,BasicRequest,1,29040.0,29040.0,6647;-1;-1,21900;-1;-1,,,,,77.92079989000001,649.3399999999999,0:,,,,,,,,0
147066,BasicRequest,1,29040.0,29040.0,14289;-1;-1,19616;-1;-1,,,,,232.83475189,2511.2740000000003,0:,,,,,,,,0
146769,BasicRequest,1,29040.0,29040.0,7041;-1;-1,6994;-1;-1,,,,,33.96235189,288.374,0:,,,,,,,,0
145893,BasicRequest,1,29040.0,29040.0,21688;-1;-1,21831;-1;-1,,,,,47.63515189,402.6940000000001,0:,,,,,,,,0
109848,BasicRequest,1,28500.0,28500.0,7599;-1;-1,21941;-1;-1,,,,,184.01718503285713,1899.6390000000001,0:t_wait:188.8317562414486;t_drive:351.5097048128555;fare:0,,,0.0,4.0,28688.831756571446,29070.341461714303,0.0,0
152885,BasicRequest,1,29100.0,29100.0,19879;-1;-1,6859;-1;-1,,,,,383.10539989000006,3890.9450000000006,0:,,,,,,,,0
155112,BasicRequest,1,29100.0,29100.0,21891;-1;-1,7317;-1;-1,,,,,176.96872789,1906.5049999999997,0:,,,,,,,,0
149753,BasicRequest,1,29100.0,29100.0,7976;-1;-1,21733;-1;-1,,,,,103.42429360428571,1193.635,0:,,,,,,,,0
152167,BasicRequest,1,29100.0,29100.0,11634;-1;-1,18433;-1;-1,,,,,218.46584217571427,3038.258,0:,,,,,,,,0
151952,BasicRequest,1,29100.0,29100.0,22234;-1;-1,7607;-1;-1,,,,,152.07756331857144,2052.33,0:,,,,,,,,0
152950,BasicRequest,1,29100.0,29100.0,21634;-1;-1,5514;-1;-1,,,,,145.64343417571433,1363.5569999999998,0:,,,,,,,,0
155056,BasicRequest,1,29100.0,29100.0,7186;-1;-1,21678;-1;-1,,,,,75.07043988999999,625.587,0:,,,,,,,,0
153832,BasicRequest,1,29100.0,29100.0,22056;-1;-1,5475;-1;-1,,,,,9.98315989,83.193,0:,,,,,,,,0
152578,BasicRequest,1,29100.0,29100.0,21830;-1;-1,5538;-1;-1,,,,,70.99791417571427,597.999,0:,,,,,,,,0
151367,BasicRequest,1,29100.0,29100.0,5393;-1;-1,8496;-1;-1,,,,,345.21057589,3848.3540000000003,0:,,,,,,,,0
153710,BasicRequest,1,29100.0,29100.0,6769;-1;-1,21955;-1;-1,,,,,28.25630389,273.976,0:,,,,,,,,0
152764,BasicRequest,1,29100.0,29100.0,21201;-1;-1,21202;-1;-1,,,,,50.33135989,419.428,0:,,,,,,,,0
151563,BasicRequest,1,29100.0,29100.0,14244;-1;-1,22027;-1;-1,,,,,131.96793589,1104.648,0:,,,,,,,,0
153918,BasicRequest,1,29100.0,29100.0,7585;-1;-1,7719;-1;-1,,,,,42.04799989,350.4,0:,,,,,,,,0
153971,BasicRequest,1,29100.0,29100.0,21951;-1;-1,22366;-1;-1,,,,,27.15179989,226.265,0:,,,,,,,,0
154774,BasicRequest,1,29100.0,29100.0,6684;-1;-1,6680;-1;-1,,,,,47.67304789,454.319,0:,,,,,,,,0
152838,BasicRequest,1,29100.0,29100.0,14279;-1;-1,5541;-1;-1,,,,,136.91392788999997,1562.739,0:,,,,,,,,0
149292,BasicRequest,1,29100.0,29100.0,685;-1;-1,23036;-1;-1,,,,,331.55846389,3872.762000000001,0:,,,,,,,,0
149834,BasicRequest,1,29100.0,29100.0,20988;-1;-1,6893;-1;-1,,,,,202.46822388999996,2086.402,0:,,,,,,,,0
152821,BasicRequest,1,29100.0,29100.0,7604;-1;-1,22029;-1;-1,,,,,12.68447989,105.704,0:,,,,,,,,0
149813,BasicRequest,1,29100.0,29100.0,7594;-1;-1,21849;-1;-1,,,,,72.78563989,606.547,0:,,,,,,,,0
149605,BasicRequest,1,29100.0,29100.0,21877;-1;-1,21883;-1;-1,,,,,15.30983989,127.582,0:,,,,,,,,0
153964,BasicRequest,1,29100.0,29100.0,7943;-1;-1,7953;-1;-1,,,,,40.48895989,337.408,0:,,,,,,,,0
152489,BasicRequest,1,29100.0,29100.0,16411;-1;-1,14280;-1;-1,,,,,193.18371417571427,2584.2999999999993,0:,,,,,,,,0
152964,BasicRequest,1,29100.0,29100.0,14282;-1;-1,6752;-1;-1,,,,,6.494519890000001,54.121,0:,,,,,,,,0
149183,BasicRequest,1,29100.0,29100.0,7956;-1;-1,14011;-1;-1,,,,,243.13711188999997,2559.8230000000003,0:,,,,,,,,0
153378,BasicRequest,1,29100.0,29100.0,22136;-1;-1,7971;-1;-1,,,,,263.8454433185715,3363.8550000000005,0:,,,,,,,,0
150862,BasicRequest,1,29100.0,29100.0,6890;-1;-1,6666;-1;-1,,,,,228.58936789000003,2605.3549999999996,0:,,,,,,,,0
149267,BasicRequest,1,29100.0,29100.0,6970;-1;-1,22097;-1;-1,,,,,97.81468789,1073.804,0:,,,,,,,,0
