,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,0.7337689253333282,22354,32919.50536712
1,0,1,0.7664344925195453,3822,33049.23610894436
2,0,2,0.603155469412889,20980,32779.41403156
3,0,3,0.8549558112767559,20951,32776.91784459297
4,0,4,0.6842588894984483,8050,32990.66836732
