sim_time,reservation_time_trigger,user_requests,request_batch
0,0.0,0.0,0.00722
60,0.0,0.0,0.00824
120,0.0,0.0,0.01116
180,0.0,0.04143,0.0846
240,0.0,0.0,0.01932
300,0.0,0.02117,0.02007
360,0.0,0.04527,0.07073
420,0.0,0.0,0.01457
480,0.0,0.0,0.01334
540,0.0,0.0,0.01261
600,0.0,0.0,0.01251
660,0.0,0.02508,0.00998
720,0.0,0.0,0.01304
780,0.0,0.0,0.01311
840,0.0,0.03987,0.02952
900,0.0,0.033909999999999996,0.01042
960,0.0,0.01293,0.01265
1020,0.0,0.0,0.05703
1080,0.0,0.037860000000000005,0.01338
1140,0.0,0.01964,0.04788
1200,0.0,0.01647,0.04162
1260,0.0,0.0,0.01454
1320,0.0,0.03419,0.02034
1380,0.0,0.0,0.01487
1440,0.0,0.01081,0.0404
1500,0.0,0.06604,0.16984
1560,0.0,0.02983,0.01775
1620,0.0,0.073,0.06735
1680,0.0,0.14195000000000002,0.01509
1740,0.0,0.0,0.00957
1800,0.0,0.0,0.00845
1860,0.0,0.0,0.01364
1920,0.0,0.0,0.01068
1980,0.0,0.0,0.0131
2040,0.0,0.03831,0.05748
2100,0.0,0.03991,0.01618
2160,0.0,0.04042,0.05225
2220,0.0,0.0,0.01377
2280,0.0,0.03284,0.04175
2340,0.0,0.02779,0.03515
2400,0.0,0.00903,0.01229
2460,0.0,0.06025,0.01394
2520,0.0,0.02856,0.04557
2580,0.0,0.03754,0.03456
2640,0.0,0.0,0.00872
2700,0.0,0.04196,0.05519
2760,0.0,0.01991,0.05566
2820,0.0,0.0,0.01137
2880,0.0,0.08821000000000001,0.10034
2940,0.0,0.02779,0.03458
3000,0.0,0.05223,0.07075
3060,0.0,0.07165,0.12309
3120,0.0,0.0,0.01989
3180,0.0,0.0,0.03473
3240,0.0,0.0,0.01034
3300,0.0,0.04082,0.04694
3360,0.0,0.02295,0.02153
3420,0.0,0.05305,0.00744
3480,0.0,0.0,0.01138
3540,0.0,0.0,0.01077
3600,0.0,0.06941,0.0405
3660,0.0,0.0,0.0126
3720,0.0,0.03841,0.00904
3780,0.0,0.0,0.0108
3840,0.0,0.060450000000000004,0.03145
3900,0.0,0.0,0.01046
3960,0.0,0.0,0.00662
4020,0.0,0.0,0.00729
4080,0.0,0.0,0.01041
4140,0.0,0.0,0.00962
4200,0.0,0.0,0.00912
4260,0.0,0.00234,0.01201
4320,0.0,0.036610000000000004,0.01343
4380,0.0,0.02327,0.01425
4440,0.0,0.022,0.04115
4500,0.0,0.0,0.0103
4560,0.0,0.01428,0.02564
4620,0.0,0.07143,0.0617
4680,0.0,0.02223,0.04801
4740,0.0,0.0,0.02355
4800,0.0,0.0,0.00921
4860,0.0,0.01484,0.00975
4920,0.0,0.03834,0.00849
4980,0.0,0.03023,0.0131
5040,0.0,0.0,0.00802
5100,0.0,0.01847,0.03052
5160,0.0,0.01701,0.00839
5220,0.0,0.01698,0.01077
5280,0.0,0.0,0.01326
5340,0.0,0.0,0.01433
5400,0.0,0.03419,0.02188
5460,0.0,0.0523,0.0426
5520,0.0,0.07346,0.07277
5580,0.0,0.05968999999999999,0.04083
5640,0.0,0.0,0.01698
5700,0.0,0.09863000000000001,0.02366
5760,0.0,0.02447,0.05836
5820,0.0,0.0,0.0123
5880,0.0,0.0,0.00961
5940,0.0,0.0,0.01045
6000,0.0,0.0,0.01946
6060,0.0,0.04256,0.01238
6120,0.0,0.0,0.01382
6180,0.0,0.0,0.01393
6240,0.0,0.01737,0.00963
6300,0.0,0.0,0.01047
6360,0.0,0.0,0.01409
6420,0.0,0.02175,0.0312
6480,0.0,0.0,0.00963
6540,0.0,0.01389,0.01062
6600,0.0,0.04049,0.02979
6660,0.0,0.0847,0.04403
6720,0.0,0.0,0.03214
6780,0.0,0.0,0.02073
6840,0.0,0.030010000000000002,0.01008
6900,0.0,0.02845,0.01078
6960,0.0,0.0,0.00996
7020,0.0,0.0,0.01241
7080,0.0,0.0,0.00915
7140,0.0,0.02153,0.01064
