operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,0,default_vehtype,route,False,900.0,999.876609038653,2978;-1;-1,2976;-1;-1,781.3173610363948,0.9458865003910399,0.9458083686549363,0.0,,0,,0,,,2978;4103;4326;7286;1218;7334;7010;820;7498;276;2915;2661;7517;6201;7314;7529;2803;7558;2806;4344;1199;1204;7329;2976,2978:900;4103:902.6189566950277;4326:907.9101166950277;7286:908.8270366950277;1218:909.9502366950277;7334:917.5313566950277;7010:920.4388366950277;820:922.4197966950277;7498:922.8877966950276;276:922.9993966950276;2915:934.3453966950276;2661:941.5787566950276;7517:948.8907166950275;6201:949.7518366950276;7314:956.6471566950275;7529:963.8626366950275;2803:971.4175966950276;7558:978.8125966950275;2806:986.6464366950275;4344:987.8494366950275;1199:991.8397795521704;1204:995.8301224093133;7329:997.0331224093133;2976:999.876609038653
0,4,default_vehtype,route,False,900.0,983.8384785317231,2985;-1;-1,2977;-1;-1,713.3009357356655,0.8228697784269017,0.8227984483333282,0.0,,0,,0,,,2985;1140;880;3109;3874;4306;429;4313;68;7318;7325;3011;4;4345;7330;7562;7316;7531;2802;2977,2985:900;1140:900.194570634835;880:900.785906634835;3109:902.636450634835;3874:908.500730634835;4306:920.616290634835;429:922.018610634835;4313:923.201570634835;68:928.7999306348349;7318:935.467970634835;7325:938.794730634835;3011:942.805370634835;4:947.590490634835;4345:949.633970634835;7330:950.836970634835;7562:958.670810634835;7316:966.065810634835;7531:973.620770634835;2802:980.836250634835;2977:983.8384785317231
0,4,default_vehtype,boarding,True,983.8384785317231,1013.8384785317231,2977;-1;-1,2977;-1;-1,0.0,0.8227984483333282,0.8227984483333282,0.0,,0,8;10,2,8;10,,,
0,0,default_vehtype,boarding,True,999.876609038653,1029.876609038653,2976;-1;-1,2976;-1;-1,0.0,0.9458083686549363,0.9458083686549363,0.0,,0,9,1,9,,,
0,1,default_vehtype,route,False,840.0,1069.9869602780316,2981;-1;-1,2966;-1;-1,2071.863435442099,0.8575946831862098,0.8573874968426657,0.0,,0,,0,,,2981;6320;3549;6384;4032;1804;4811;5237;608;459;2416;4011;5246;363;366;2314;2877;1748;2880;906;984;2268;1857;1806;1371;938;5442;4054;2205;1369;2047;1337;1873;1939;665;666;1885;668;1415;1041;1623;1383;2333;2966,2981:840;6320:843.3731188541452;3549:849.0103588541452;6384:849.2721988541452;4032:852.4938388541452;1804:853.4097508541453;4811:855.0923908541453;5237:859.8328708541453;608:868.6989508541453;459:869.0287108541453;2416:871.2423508541453;4011:871.9064788541453;5246:877.8316468541453;363:884.7403348541453;366:886.1454148541453;2314:887.2902868541453;2877:900.4613908541453;1748:901.5799108541453;2880:902.7417028541453;906:914.9670148541453;984:917.7367108541453;2268:918.4845748541453;1857:918.8704948541454;1806:919.5326788541454;1371:920.2028548541454;938:922.7839828541454;5442:932.5046308541454;4054:940.1446228541454;2205:945.8970628541454;1369:952.3432228541453;2047:953.2862788541453;1337:954.2476228541453;1873:970.7250388541453;1939:971.0660308541453;665:971.5881028541453;666:972.4572148541453;1885:973.4430388541452;668:986.8134388541453;1415:987.4425028541452;1041:1004.1290171398596;1623:1008.5122742827167;1383:1019.5977028541453;2333:1059.751588568431;2966:1069.9869602780316
0,1,default_vehtype,boarding,True,1069.9869602780316,1099.9869602780316,2966;-1;-1,2966;-1;-1,0.0,0.8573874968426657,0.8573874968426657,0.0,,0,7,1,7,,,
0,4,default_vehtype,route,False,1013.8384785317231,1125.7830380172325,2977;-1;-1,2986;-1;-1,1060.4065922814566,0.8227984483333282,0.8226924076741,0.0,,0,8;10,2,,,2977;6202;7315;7530;2803;7558;2806;4344;2996;3013;7322;2804;3061;1173;3425;4304;793;118;3979;4275;103;6480;7360;2986,2977:1013.8384785317231;6202:1017.731570634835;7315:1024.626890634835;7530:1031.842370634835;2803:1039.397330634835;7558:1046.792330634835;2806:1054.626170634835;4344:1055.829170634835;2996:1057.872650634835;3013:1062.657770634835;7322:1066.668410634835;2804:1069.995170634835;3061:1076.663210634835;1173:1082.261570634835;3425:1083.444530634835;4304:1084.846850634835;793:1096.962410634835;118:1102.826690634835;3979:1104.6772346348348;4275:1105.2685706348348;103:1106.4114986348347;6480:1119.7332266348346;7360:1125.2351066348347;2986:1125.7830380172325
0,0,default_vehtype,route,False,1029.876609038653,1143.4391322067454,2976;-1;-1,2982;-1;-1,828.4892168769599,0.9458083686549363,0.9457255197332486,0.0,,0,9,1,,,2976;7557;7316;7531;2802;2251;7515;7037;7512;3274;2902;3901;7011;7336;4365;7288;1182;1001;6296;6301;2298;2295;2293;4102;4325;7285;1218;2982,2976:1029.876609038653;7557:1034.8669624093134;7316:1042.2619624093134;7531:1049.8169224093133;2802:1057.0324024093134;2251:1063.9277224093134;7515:1064.7888424093135;7037:1072.1008024093135;7512:1079.3341624093134;3274:1090.6801624093134;2902:1090.7917624093134;3901:1091.2597624093135;7011:1093.2407224093135;7336:1096.1482024093136;4365:1103.7293224093137;7288:1104.8525224093137;1182:1105.7694424093136;1001:1111.0606024093136;6296:1113.4199224093136;6301:1118.3622081235992;2298:1122.644150980742;2295:1126.926093837885;2293:1131.8683795521706;4102:1134.2276995521706;4325:1139.5188595521706;7285:1140.4357795521705;1218:1141.5589795521705;2982:1143.4391322067454
0,0,default_vehtype,boarding,True,1143.4391322067454,1173.4391322067454,2982;-1;-1,2982;-1;-1,0.0,0.9457255197332486,0.9457255197332486,0.0,,0,9,1,,9,,
0,4,default_vehtype,boarding,True,1125.7830380172325,1155.7830380172325,2986;-1;-1,2986;-1;-1,0.0,0.8226924076741,0.8226924076741,0.0,,0,8;10,2,,8,,
