request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
54,BasicRequest,1,4260,4260,2977;-1;-1,2992;-1;-1,,,,,290.68994856816636,2881.77744065169,0:,,,,,,,,0
53,BasicRequest,1,3840,3840,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:289.908251189574;t_drive:281.3047492669384;fare:261,,,0,49,4129.908251189577,4411.213000456519,261,0
51,BasicRequest,1,3840,3840,2966;-1;-1,2988;-1;-1,,,,,278.91382899027775,2634.7327710788463,0:t_wait:280.0016795881147;t_drive:308.9138289902776;fare:263,,,0,29,4120.001679588114,4444.91397714982,263,0
55,BasicRequest,1,4320,4320,2972;-1;-1,2991;-1;-1,,,,,134.87611468093908,1408.086703901932,0:t_wait:92.2512259812338;t_drive:194.87611468093928;fare:140,,,0,29,4412.251225981233,4607.127340662169,140,0
56,BasicRequest,1,4320,4320,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:t_wait:157.39224088872015;t_drive:181.75974624928313;fare:122,,,0,49,4477.392240888721,4659.151987138007,122,0
61,BasicRequest,1,4620,4620,2979;-1;-1,2983;-1;-1,,,,,95.53311017582425,796.1092514652021,0:t_wait:154.62787174228743;t_drive:125.53311017582382;fare:100,,,0,10,4774.627871742287,4900.1609819181085,100,0
58,BasicRequest,1,4440,4440,2981;-1;-1,2971;-1;-1,,,,,283.9604755859867,2389.323696549889,0:t_wait:118.44863131008424;t_drive:313.9604755859864;fare:238,,,0,15,4558.448631310085,4872.409106896073,238,0
62,BasicRequest,1,4620,4620,2991;-1;-1,2987;-1;-1,,,,,221.9190199009194,2598.4939430683253,0:t_wait:17.127340662169445;t_drive:251.919019900919;fare:259,,,0,29,4637.127340662169,4889.046360563087,259,0
57,BasicRequest,1,4380,4380,2983;-1;-1,2966;-1;-1,,,,,323.34893081286066,2424.2986565656774,0:t_wait:218.86868477525422;t_drive:353.348930812861;fare:242,,,0,2,4598.868684775252,4952.217615588114,242,0
59,BasicRequest,1,4440,4440,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:293.09504204314544;t_drive:237.20330926693805;fare:261,,,0,20,4733.095042043149,4970.298351310088,261,0
60,BasicRequest,1,4560,4560,2973;-1;-1,2969;-1;-1,,,,,172.5497643587172,1931.331838315517,0:t_wait:235.20815657142975;t_drive:202.54976435871686;fare:193,,,0,49,4795.208156571429,4997.757920930145,193,0
64,BasicRequest,1,4860,4860,2966;-1;-1,2992;-1;-1,,,,,131.62933504116845,1285.4828948015352,0:t_wait:92.21761558811431;t_drive:161.62933504116882;fare:128,,,0,2,4952.217615588114,5113.846950629285,128,0
67,BasicRequest,1,4980,4980,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:t_wait:0;t_drive:157.42579406656023;fare:138,,,0,29,4980.0,5137.425794066561,138,0
63,BasicRequest,1,4680,4680,2989;-1;-1,2967;-1;-1,,,,,195.59465388777056,1983.0931625223561,0:t_wait:271.008956698829;t_drive:225.59465388777062;fare:198,,,0,15,4951.00895669883,5176.603610586596,198,0
66,BasicRequest,1,4920,4920,2979;-1;-1,2993;-1;-1,,,,,232.48349158289759,3080.5375188469175,0:t_wait:110.73811174228467;t_drive:262.48349158289784;fare:308,,,0,10,5030.73811174228,5293.221603325176,308,0
69,BasicRequest,1,5100,5100,2968;-1;-1,2981;-1;-1,,,,,194.08476562277556,2596.441960617133,0:t_wait:71.99669768730928;t_drive:224.0847656227752;fare:259,,,0,2,5171.996697687311,5396.081463310088,259,0
65,BasicRequest,1,4920,4920,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:t_wait:180.8672914285753;t_drive:374.710441981234;fare:299,,,0,20,5100.867291428576,5505.577733409814,299,0
68,BasicRequest,1,4980,4980,2986;-1;-1,2992;-1;-1,,,,,225.37832508265677,2665.0618483702337,0:t_wait:253.043722126391;t_drive:255.37832508265637;fare:266,,,0,29,5233.043722126392,5488.422047209044,266,0
70,BasicRequest,1,5160,5160,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:148.291518057973;t_drive:230.30021679086167;fare:216,,,0,49,5308.291518057969,5538.591734848832,216,0
71,BasicRequest,1,5220,5220,2985;-1;-1,2967;-1;-1,,,,,251.88232020006052,2621.804225000841,0:t_wait:134.28583895797055;t_drive:389.0475350572033;fare:262,,,0,20,5354.285838957972,5743.333374015172,262,0
75,BasicRequest,1,5460,5460,2984;-1;-1,2986;-1;-1,,,,,65.61792805983069,674.351330400799,0:t_wait:154.91836627450994;t_drive:95.61792805983077;fare:100,,,0,49,5614.918366274512,5710.5362943343425,100,0
73,BasicRequest,1,5400,5400,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.13704257042,0:t_wait:105.17085746920566;t_drive:243.51284174308148;fare:260,,,0,2,5505.1708574692075,5844.286739212291,260,0
72,BasicRequest,1,5400,5400,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:155.4393757377884;t_drive:250.37879558062923;fare:296,,,0,29,5555.439375737787,5852.627579318417,296,0
84,BasicRequest,1,5700,5700,2974;-1;-1,2987;-1;-1,,,,,48.51319330375963,673.7943514411061,0:t_wait:81.15094211647829;t_drive:108.51319330376009;fare:100,,,0,14,5781.150942116478,5889.664135420238,100,0
79,BasicRequest,1,5520,5520,2978;-1;-1,2975;-1;-1,,,,,159.65721537951197,1267.7773662578381,0:t_wait:177.46476146920122;t_drive:189.6572153795123;fare:126,,,0,17,5697.464761469204,5887.121976848718,126,0
83,BasicRequest,1,5580,5580,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:t_wait:247.9845368487131;t_drive:73.17503937342644;fare:100,,,0,22,5827.984536848717,5901.159576222144,100,0
74,BasicRequest,1,5460,5460,2969;-1;-1,2979;-1;-1,,,,,215.43577253000473,2566.624800181488,0:t_wait:183.37104722061576;t_drive:275.4357725300042;fare:256,,,0,29,5643.371047220615,5918.806819750619,256,0
80,BasicRequest,1,5520,5520,2978;-1;-1,2993;-1;-1,,,,,269.9089527131265,3392.4163615988246,0:t_wait:177.46476146920122;t_drive:299.9089527131264;fare:339,,,0,39,5697.464761469204,5997.373714182328,339,0
76,BasicRequest,1,5460,5460,2984;-1;-1,2992;-1;-1,,,,,244.36331714248752,2495.7221787710323,0:t_wait:154.91836627450994;t_drive:350.99625314248715;fare:249,,,0,49,5614.918366274512,5965.914619416994,249,0
78,BasicRequest,1,5520,5520,2970;-1;-1,2980;-1;-1,,,,,190.41372942632782,2063.6293026972103,0:t_wait:240.18541800225012;t_drive:269.1864334263273;fare:206,,,0,2,5760.185418002252,6029.37185142858,206,0
77,BasicRequest,1,5520,5520,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:t_wait:244.1275855466265;t_drive:173.92572934944383;fare:157,,,0,14,5817.701331832343,6037.909573181785,157,0
81,BasicRequest,1,5580,5580,2984;-1;-1,2969;-1;-1,,,,,208.85791372548653,2002.5915757571302,0:t_wait:241.72106320108196;t_drive:238.85791372548647;fare:200,,,0,6,5821.721063201083,6060.578976926568,200,0
82,BasicRequest,1,5580,5580,2966;-1;-1,2970;-1;-1,,,,,180.96943784269993,1660.3445869925658,0:t_wait:280.0016795881147;t_drive:210.96943784270024;fare:166,,,0,18,5860.0016795881165,6100.971117430819,166,0
86,BasicRequest,1,5760,5760,2969;-1;-1,2990;-1;-1,,,,,79.63238283086302,728.142628879116,0:t_wait:263.987654640855;t_drive:114.36530283086267;fare:100,,,0,18,6023.987654640857,6138.352957471721,100,0
85,BasicRequest,1,5700,5700,2971;-1;-1,2978;-1;-1,,,,,247.42003057313076,2561.389988109423,0:t_wait:247.2424691817887;t_drive:277.42003057313104;fare:256,,,0,20,5947.242469181788,6224.662499754919,256,0
87,BasicRequest,1,6060,6060,2978;-1;-1,2981;-1;-1,,,,,68.97806069802537,459.0023153406877,0:t_wait:78.14149886977066;t_drive:98.97806069802573;fare:100,,,0,29,6138.141498869768,6237.119559567792,100,0
88,BasicRequest,1,6240,6240,2974;-1;-1,2982;-1;-1,,,,,144.42734698804207,1300.2674156418354,0:t_wait:189.89513437418373;t_drive:174.4273469880418;fare:130,,,0,29,6429.895134374186,6604.322481362229,130,0
90,BasicRequest,1,6540,6540,2982;-1;-1,2983;-1;-1,,,,,47.50530195645062,395.8775163037552,0:t_wait:64.32248136222915;t_drive:77.50530195645024;fare:100,,,0,29,6604.322481362229,6681.8277833186785,100,0
94,BasicRequest,1,6660,6660,2968;-1;-1,2991;-1;-1,,,,,33.2441435462937,461.72421592074585,0:t_wait:77.6066736873081;t_drive:63.244143546293344;fare:100,,,0,2,6737.606673687308,6800.850817233601,100,0
89,BasicRequest,1,6420,6420,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:259.45692662928377;t_drive:228.06309279928792;fare:237,,,0,2,6679.456926629282,6998.503563428572,237,0
92,BasicRequest,1,6600,6600,2973;-1;-1,2992;-1;-1,,,,,210.01846377571815,2451.7304413294187,0:t_wait:299.13669485356513;t_drive:240.01846377571837;fare:245,,,0,20,6899.136694853566,7139.155158629281,245,0
91,BasicRequest,1,6600,6600,2973;-1;-1,2982;-1;-1,,,,,189.2132879652384,1922.294373658451,0:t_wait:265.30450539698995;t_drive:219.21328796523812;fare:192,,,0,29,6865.304505396989,7084.517793362229,192,0
95,BasicRequest,1,6840,6840,2985;-1;-1,2987;-1;-1,,,,,62.67184160512741,870.4422445156586,0:t_wait:223.41854752939435;t_drive:92.67184160512716;fare:100,,,0,21,7063.418547529396,7156.090389134524,100,0
93,BasicRequest,1,6660,6660,2966;-1;-1,2974;-1;-1,,,,,285.4550339569323,2330.159411488732,0:t_wait:280.0016795881147;t_drive:315.4550339569323;fare:233,,,0,14,6940.0016795881165,7255.45671354505,233,0
98,BasicRequest,1,6900,6900,2976;-1;-1,2972;-1;-1,,,,,184.56391718766565,2043.130505705973,0:t_wait:233.45092479356845;t_drive:214.56391718766554;fare:204,,,0,6,7133.450924793571,7348.0148419812385,204,0
99,BasicRequest,1,7140,7140,2988;-1;-1,2971;-1;-1,,,,,86.6229651748205,775.530490028943,0:t_wait:77.71286172125292;t_drive:116.62296517482082;fare:100,,,0,21,7217.712861721254,7334.335826896071,100,0
96,BasicRequest,1,6840,6840,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:t_wait:223.59472923360227;t_drive:322.24421954165246;fare:317,,,0,26,7063.594729233602,7385.838948775253,317,0
97,BasicRequest,1,6900,6900,2983;-1;-1,2971;-1;-1,,,,,242.39334212081602,2519.500917673467,0:t_wait:262.0230953186783;t_drive:272.39334212081576;fare:251,,,0,29,7162.023095318678,7434.416437439492,251,0
