request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
63,BrokerDecisionRequest,1,4680,4680,2989;-1;-1,2967;-1;-1,,,,,195.59465388777056,1983.0931625223561,0:t_wait:291.0595360366533;t_drive:225.59465388777062;fare:198;add_fleet_vmt:2788.6169804851816;chosen_by_broker:False|1:t_wait:103.45610253159975;t_drive:274.3673578877706;fare:198;add_fleet_vmt:1261.3564516273868;chosen_by_broker:True,,,1,4,4783.456102531601,5057.823460419366,198,0
67,BrokerDecisionRequest,1,4980,4980,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:t_wait:0;t_drive:157.42579406656023;fare:138;add_fleet_vmt:1389.2919531006646;chosen_by_broker:True|1:t_wait:102.64252223845051;t_drive:157.42579406656023;fare:138;add_fleet_vmt:2648.805454922713;chosen_by_broker:False,,,0,0,4980,5137.425794066561,138,0
66,BrokerDecisionRequest,1,4920,4920,2979;-1;-1,2993;-1;-1,,,,,232.48349158289756,3080.5375188469166,0:t_wait:36.17924043220319;t_drive:262.48349158289784;fare:308;add_fleet_vmt:3256.6680462581367;chosen_by_broker:True|1:t_wait:55.419871780626636;t_drive:262.48349158289784;fare:308;add_fleet_vmt:3542.36978368547;chosen_by_broker:False,,,0,2,4956.179240432202,5218.662732015098,308,0
65,BrokerDecisionRequest,1,4920,4920,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:t_wait:0;t_drive:374.710441981234;fare:299;add_fleet_vmt:2999.8842262698045;chosen_by_broker:True|1:t_wait:158.1393886097676;t_drive:374.710441981234;fare:299;add_fleet_vmt:4274.274288829013;chosen_by_broker:False,,,0,1,4920.0,5357.692510552664,299,0
68,BrokerDecisionRequest,1,4980,4980,2986;-1;-1,2992;-1;-1,,,,,225.37832508265683,2665.0618483702337,0:t_wait:253.043722126391;t_drive:255.37832508265637;fare:266;add_fleet_vmt:3339.413178771033;chosen_by_broker:True|1:t_wait:98.46761277137193;t_drive:255.37832508265637;fare:266;add_fleet_vmt:3613.1605513672125;chosen_by_broker:False,,,0,3,5125.972914727823,5381.351239810475,266,0
69,BrokerDecisionRequest,1,5100,5100,2968;-1;-1,2981;-1;-1,,,,,194.08476562277556,2596.441960617133,0:t_wait:28.14974705802433;t_drive:224.0847656227752;fare:259;add_fleet_vmt:2987.410669756365;chosen_by_broker:False|1:t_wait:26.294029957854036;t_drive:224.0847656227752;fare:259;add_fleet_vmt:2961.6368211428803;chosen_by_broker:True,,,1,4,5126.294029957855,5350.378795580632,259,0
71,BrokerDecisionRequest,1,5220,5220,2985;-1;-1,2967;-1;-1,,,,,251.88232020006052,2621.804225000841,0:t_wait:44.908890042597704;t_drive:281.88232020006035;fare:262;add_fleet_vmt:3008.5300273845182;chosen_by_broker:True|1:t_wait:77.75857475413977;t_drive:281.88232020006035;fare:262;add_fleet_vmt:3282.277399980698;chosen_by_broker:False,,,0,0,5264.908890042598,5546.79121024266,262,0
70,BrokerDecisionRequest,1,5160,5160,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:128.94839327025784;t_drive:260.30021679086167;fare:216;add_fleet_vmt:2115.166338190264;chosen_by_broker:True|1:t_wait:48.59984980275658;t_drive:230.30021679086167;fare:216;add_fleet_vmt:2526.120193042055;chosen_by_broker:False,,,0,1,5288.948393270257,5549.2486100611195,216,0
75,BrokerDecisionRequest,1,5460,5460,2984;-1;-1,2986;-1;-1,,,,,65.61792805983069,674.351330400799,0:t_wait:165.57524148679659;t_drive:95.61792805983077;fare:67;add_fleet_vmt:1060.4065922814566;chosen_by_broker:False|1:t_wait:32.84968471154116;t_drive:95.61792805983077;fare:67;add_fleet_vmt:948.098702996979;chosen_by_broker:True,,,1,1,5492.849684711543,5588.467612771374,67,0
73,BrokerDecisionRequest,1,5400,5400,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.13704257042,0:t_wait:227.6556254692041;t_drive:243.51284174308148;fare:260;add_fleet_vmt:3012.5288376377875;chosen_by_broker:False|1:t_wait:17.994410650397185;t_drive:243.51284174308148;fare:260;add_fleet_vmt:2759.0904646570652;chosen_by_broker:True,,,1,3,5417.994410650397,5661.507252393478,260,0
72,BrokerDecisionRequest,1,5400,5400,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:5.864769547126343;t_drive:250.37879558062923;fare:296;add_fleet_vmt:3043.0919537418627;chosen_by_broker:True|1:t_wait:37.01732852874193;t_drive:250.37879558062923;fare:296;add_fleet_vmt:3333.362669756366;chosen_by_broker:False,,,0,2,5405.864769547126,5703.052973127757,296,0
74,BrokerDecisionRequest,1,5460,5460,2969;-1;-1,2979;-1;-1,,,,,215.43577253000473,2566.624800181488,0:t_wait:33.79644102995553;t_drive:275.4357725300042;fare:256;add_fleet_vmt:409.5945274112205;chosen_by_broker:True|1:t_wait:59.78738858299948;t_drive:245.43577253000512;fare:256;add_fleet_vmt:3397.0051971675857;chosen_by_broker:False,,,0,2,5493.796441029955,5769.232213559959,256,0
77,BrokerDecisionRequest,1,5520,5520,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:t_wait:171.19316954662827;t_drive:173.92572934944383;fare:157;add_fleet_vmt:2631.8088069579444;chosen_by_broker:True|1:t_wait:145.75221823654283;t_drive:173.92572934944383;fare:157;add_fleet_vmt:2936.525696549889;chosen_by_broker:False,,,0,1,5691.19316954663,5865.11889889607,157,0
76,BrokerDecisionRequest,1,5460,5460,2984;-1;-1,2992;-1;-1,,,,,244.36331714248752,2495.7221787710323,0:t_wait:165.57524148679659;t_drive:274.3633171424872;fare:249;add_fleet_vmt:2881.7774406516896;chosen_by_broker:False|1:t_wait:32.84968471154116;t_drive:350.99625314248715;fare:249;add_fleet_vmt:2665.0618483702337;chosen_by_broker:True,,,1,1,5492.849684711543,5843.845937854026,249,0
78,BrokerDecisionRequest,1,5520,5520,2970;-1;-1,2980;-1;-1,,,,,190.4137294263278,2063.6293026972103,0:t_wait:106.77085137296035;t_drive:220.41372942632825;fare:206;add_fleet_vmt:3350.077994888241;chosen_by_broker:False|1:t_wait:114.47030196331616;t_drive:220.41372942632734;fare:206;add_fleet_vmt:2944.789628581986;chosen_by_broker:True,,,1,2,5626.770851372961,5847.18458079929,206,0
86,BrokerDecisionRequest,1,5760,5760,2969;-1;-1,2990;-1;-1,,,,,79.63238283086302,728.142628879116,0:t_wait:59.78738858299948;t_drive:109.63238283086321;fare:72;add_fleet_vmt:1558.5230258652139;chosen_by_broker:False|1:t_wait:0;t_drive:109.63238283086321;fare:72;add_fleet_vmt:728.142628879116;chosen_by_broker:True,,,1,3,5760.0,5869.632382830864,72,0
79,BrokerDecisionRequest,1,5520,5520,2978;-1;-1,2975;-1;-1,,,,,159.65721537951197,1267.7773662578381,0:t_wait:281.2506428399174;t_drive:189.6572153795123;fare:126;add_fleet_vmt:4724.002720673517;chosen_by_broker:False|1:t_wait:79.08939415911755;t_drive:189.6572153795123;fare:126;add_fleet_vmt:1949.8420509171506;chosen_by_broker:True,,,1,4,5599.0893941591185,5820.749649538631,126,0
83,BrokerDecisionRequest,1,5580,5580,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:t_wait:276.27399879085806;t_drive:73.17503937342644;fare:35;add_fleet_vmt:3669.4997154520725;chosen_by_broker:True|1:,,,0,3,5856.273998790857,5929.4490381642845,35,0
82,BrokerDecisionRequest,1,5580,5580,2966;-1;-1,2970;-1;-1,,,,,180.9694378426999,1660.3445869925658,0:t_wait:154.03520157294588;t_drive:210.96943784270024;fare:166;add_fleet_vmt:3013.085843577546;chosen_by_broker:True|1:,,,0,0,5734.035201572945,5945.004639415647,166,0
84,BrokerDecisionRequest,1,5700,5700,2974;-1;-1,2987;-1;-1,,,,,48.51319330375963,673.7943514411061,0:t_wait:264.1583650770053;t_drive:78.51319330375918;fare:67;add_fleet_vmt:2192.1756709607175;chosen_by_broker:True|1:t_wait:209.98323261847872;t_drive:78.51319330375918;fare:67;add_fleet_vmt:3106.513471142206;chosen_by_broker:False,,,0,2,5964.158365077006,6042.671558380766,67,0
81,BrokerDecisionRequest,1,5580,5580,2984;-1;-1,2969;-1;-1,,,,,208.85791372548653,2002.5915757571302,0:t_wait:278.3249314716277;t_drive:238.85791372548647;fare:200;add_fleet_vmt:4826.307548372613;chosen_by_broker:False|1:t_wait:141.2747701767139;t_drive:326.5665651540585;fare:200;add_fleet_vmt:1921.2316763125818;chosen_by_broker:True,,,1,4,5721.274770176713,6047.8413353307715,200,0
80,BrokerDecisionRequest,1,5520,5520,2978;-1;-1,2993;-1;-1,,,,,269.9089527131265,3392.4163615988246,0:t_wait:281.2506428399174;t_drive:299.9089527131264;fare:339;add_fleet_vmt:6848.641716014503;chosen_by_broker:False|1:t_wait:281.2506428399174;t_drive:299.9089527131264;fare:339;add_fleet_vmt:6848.641716014503;chosen_by_broker:True,,,1,0,5767.420030573132,6067.328983286256,339,0
85,BrokerDecisionRequest,1,5700,5700,2971;-1;-1,2978;-1;-1,,,,,247.42003057313076,2561.389988109423,0:t_wait:165.11889889607392;t_drive:277.42003057313104;fare:256;add_fleet_vmt:2561.3899881094235;chosen_by_broker:True|1:t_wait:115.97742368378749;t_drive:277.42003057313104;fare:256;add_fleet_vmt:3592.4079574295797;chosen_by_broker:False,,,0,1,5865.11889889607,6142.538929469201,256,0
87,BrokerDecisionRequest,1,6060,6060,2978;-1;-1,2981;-1;-1,,,,,68.97806069802537,459.0023153406877,0:t_wait:82.53892946920132;t_drive:98.97806069802573;fare:45;add_fleet_vmt:459.0023153406877;chosen_by_broker:True|1:t_wait:177.46476146920122;t_drive:98.97806069802573;fare:45;add_fleet_vmt:1560.074674868125;chosen_by_broker:False,,,0,1,6142.538929469201,6241.516990167225,45,0
88,BrokerDecisionRequest,1,6240,6240,2974;-1;-1,2982;-1;-1,,,,,144.42734698804207,1300.2674156418354,0:t_wait:50.704534696240444;t_drive:174.4273469880418;fare:130;add_fleet_vmt:2004.4970642007293;chosen_by_broker:True|1:t_wait:182.45391378761633;t_drive:174.4273469880418;fare:130;add_fleet_vmt:3223.5669064638187;chosen_by_broker:False,,,0,2,6290.704534696241,6465.131881684285,130,0
90,BrokerDecisionRequest,1,6540,6540,2982;-1;-1,2983;-1;-1,,,,,47.50530195645062,395.8775163037552,0:t_wait:0;t_drive:77.50530195645024;fare:39;add_fleet_vmt:395.8775163037552;chosen_by_broker:True|1:t_wait:171.36338281880398;t_drive:77.50530195645024;fare:39;add_fleet_vmt:1469.091453744547;chosen_by_broker:False,,,0,2,6540,6617.505301956449,39,0
89,BrokerDecisionRequest,1,6420,6420,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:0;t_drive:228.06309279928792;fare:237;add_fleet_vmt:2377.7959948882412;chosen_by_broker:False|1:t_wait:0;t_drive:228.06309279928792;fare:237;add_fleet_vmt:2377.7959948882412;chosen_by_broker:True,,,1,1,6420,6648.06309279929,237,0
94,BrokerDecisionRequest,1,6660,6660,2968;-1;-1,2991;-1;-1,,,,,33.2441435462937,461.72421592074585,0:t_wait:28.14974705802433;t_drive:63.244143546293344;fare:46;add_fleet_vmt:852.6929250599779;chosen_by_broker:True|1:t_wait:54.595246475025306;t_drive:63.244143546293344;fare:46;add_fleet_vmt:1219.99152807388;chosen_by_broker:False,,,0,4,6688.149747058026,6751.3938906043195,46,0
91,BrokerDecisionRequest,1,6600,6600,2973;-1;-1,2982;-1;-1,,,,,189.2132879652384,1922.294373658451,0:t_wait:142.89744485132178;t_drive:219.21328796523812;fare:192;add_fleet_vmt:3357.604240138002;chosen_by_broker:True|1:t_wait:153.95048481041977;t_drive:219.21328796523812;fare:192;add_fleet_vmt:3449.7129064638184;chosen_by_broker:False,,,0,0,6742.897444851321,6962.110732816562,192,0
95,BrokerDecisionRequest,1,6840,6840,2985;-1;-1,2987;-1;-1,,,,,62.67184160512741,870.4422445156586,0:t_wait:63.272022735824976;t_drive:92.67184160512716;fare:87;add_fleet_vmt:1410.1941526762303;chosen_by_broker:True|1:t_wait:223.41854752939435;t_drive:92.67184160512716;fare:87;add_fleet_vmt:2366.947873240061;chosen_by_broker:False,,,0,3,6903.272022735826,6995.943864340954,87,0
92,BrokerDecisionRequest,1,6600,6600,2973;-1;-1,2992;-1;-1,,,,,210.01846377571817,2451.7304413294187,0:t_wait:138.99017005999667;t_drive:240.01846377571837;fare:245;add_fleet_vmt:4043.123284547927;chosen_by_broker:False|1:t_wait:153.95048481041977;t_drive:240.01846377571837;fare:245;add_fleet_vmt:3979.148974134786;chosen_by_broker:True,,,1,3,6753.950484810419,6993.968948586134,245,0
93,BrokerDecisionRequest,1,6660,6660,2966;-1;-1,2974;-1;-1,,,,,285.4550339569323,2330.1594114887325,0:t_wait:158.42488667311773;t_drive:315.4550339569323;fare:233;add_fleet_vmt:3743.8685166871974;chosen_by_broker:False|1:t_wait:137.53417912007262;t_drive:315.4550339569323;fare:233;add_fleet_vmt:3453.719800672695;chosen_by_broker:True,,,1,0,6797.534179120071,7112.989213077004,233,0
97,BrokerDecisionRequest,1,6900,6900,2983;-1;-1,2971;-1;-1,,,,,242.39334212081602,2519.500917673467,0:t_wait:0;t_drive:272.39334212081576;fare:251;add_fleet_vmt:2519.500917673467;chosen_by_broker:True|1:t_wait:218.86868477525422;t_drive:272.39334212081576;fare:251;add_fleet_vmt:3988.5923714180135;chosen_by_broker:False,,,0,2,6900.0,7172.393342120814,251,0
96,BrokerDecisionRequest,1,6840,6840,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:t_wait:0;t_drive:322.24421954165246;fare:317;add_fleet_vmt:3171.840523572809;chosen_by_broker:True|1:t_wait:18.415910021319178;t_drive:322.24421954165246;fare:317;add_fleet_vmt:3427.617051646689;chosen_by_broker:False,,,0,4,6840.0,7162.244219541651,317,0
98,BrokerDecisionRequest,1,6900,6900,2976;-1;-1,2972;-1;-1,,,,,184.56391718766562,2043.1305057059728,0:t_wait:135.07555748348477;t_drive:214.56391718766554;fare:204;add_fleet_vmt:3191.74655140168;chosen_by_broker:True|1:t_wait:233.45092479356845;t_drive:214.56391718766554;fare:204;add_fleet_vmt:3610.7542262698034;chosen_by_broker:False,,,0,1,7035.075557483487,7249.639474671154,204,0
99,BrokerDecisionRequest,1,7140,7140,2988;-1;-1,2971;-1;-1,,,,,86.6229651748205,775.530490028943,0:t_wait:31.62247258672869;t_drive:116.62296517482082;fare:77;add_fleet_vmt:1214.7314981779514;chosen_by_broker:True|1:t_wait:66.84236696749213;t_drive:116.62296517482082;fare:77;add_fleet_vmt:1662.3798496190573;chosen_by_broker:False,,,0,3,7171.62247258673,7288.245437761547,77,0
