operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
1,2,default_vehtype,route,False,4290.0,4580.689948568164,2977;-1;-1,2992;-1;-1,2881.7774406516896,0.7716158570357463,0.7713276792916811,0.0,,0,54,1,,,2977;6202;7315;7530;2803;7558;2806;4344;2996;3013;7322;2804;3061;1173;3425;3125;3406;2825;1944;130;99;4526;714;2800;4332;799;3653;3825;7127;1836;4248;5046;7138;6879;1367;3637;3640;3643;7179;5275;5297;5072;1464;2847;5825;4587;5794;3202;2065;2023;4203;537;18;5629;1068;2559;6740;1717;2067;2063;1937;2992,2977:4290;6202:4293.8930921031115;7315:4300.788412103111;7530:4308.003892103111;2803:4315.558852103111;7558:4322.953852103112;2806:4330.787692103112;4344:4331.990692103112;2996:4334.034172103113;3013:4338.819292103112;7322:4342.829932103113;2804:4346.156692103113;3061:4352.824732103112;1173:4358.423092103112;3425:4359.606052103112;3125:4360.859572103112;3406:4373.213932103113;2825:4375.683652103113;1944:4376.9950121031125;130:4379.382652103112;99:4379.862892103112;4526:4388.272492103112;714:4391.069332103112;2800:4393.075732103112;4332:4393.891372103112;799:4395.072292103112;3653:4399.668532103112;3825:4400.917132103112;7127:4444.477252103112;1836:4445.828212103112;4248:4460.373412103111;5046:4476.713932103111;7138:4478.352532103111;6879:4484.618932103112;1367:4496.111812103111;3637:4498.004932103111;3640:4498.858060103111;3643:4499.921644103111;7179:4503.500044103112;5275:4508.009332103112;5297:4511.388148103112;5072:4511.618404103112;1464:4518.558916103112;2847:4519.629628103112;5825:4522.528276103112;4587:4524.808588103112;5794:4526.428732103112;3202:4530.550084103113;2065:4535.694340103112;2023:4541.252668103112;4203:4542.053452103112;537:4543.007452103112;18:4548.875020103112;5629:4554.724444103112;1068:4557.276844103111;2559:4564.327444103111;6740:4568.79806810311;1717:4574.63179610311;2067:4575.36958010311;2063:4576.08583610311;1937:4579.355788103109;2992:4580.689948568164
1,2,default_vehtype,boarding,True,4580.689948568164,4610.689948568164,2992;-1;-1,2992;-1;-1,0.0,0.7713276792916811,0.7713276792916811,0.0,,0,54,1,,54,,
1,4,default_vehtype,boarding,True,4537.938986681488,4567.938986681488,2975;-1;-1,2975;-1;-1,0.0,0.9617847871412385,0.9617847871412385,0.0,,0,56,1,,56,,
1,1,default_vehtype,route,False,4620.0,4657.425461130228,2978;-1;-1,2979;-1;-1,311.87884275190765,0.6903169078774473,0.6902857199931721,0.0,,0,,0,,,2978;4103;6297;1434;3820;3877;2787;4993;6537;2979,2978:4620;4103:4622.618956695028;6297:4624.9782766950275;1434:4630.937356695027;3820:4636.0459966950275;3877:4637.953876695027;2787:4646.746396695027;4993:4647.795436695027;6537:4653.595276695027;2979:4657.425461130228
1,4,default_vehtype,route,False,4567.938986681488,4673.99515611491,2975;-1;-1,2973;-1;-1,1316.9428379970655,0.9617847871412385,0.9616530928574388,0.0,,0,,0,,,2975;1166;793;118;3979;4275;103;6480;7360;3154;6028;5745;6035;5743;6038;6041;7365;6050;6068;6077;3629;4502;6912;2108;7370;1420;1084;2973,2975:4567.938986681488;1166:4578.049859425575;793:4590.165419425575;118:4596.029699425575;3979:4597.880243425575;4275:4598.471579425575;103:4599.6145074255755;6480:4612.936235425575;7360:4618.438115425575;3154:4619.529923425575;6028:4620.491051425575;5745:4621.9826754255755;6035:4623.906083425575;5743:4625.275523425576;6038:4627.290947425576;6041:4628.567219425576;7365:4635.230387425576;6050:4637.5039314255755;6068:4641.730259425575;6077:4642.375955425575;3629:4643.933243425575;4502:4644.396131425575;6912:4649.544563425575;2108:4651.440971425574;7370:4657.967699425574;1420:4669.672811425574;1084:4673.207795425574;2973:4673.99515611491
1,1,default_vehtype,boarding,True,4657.425461130228,4687.425461130228,2979;-1;-1,2979;-1;-1,0.0,0.6902857199931721,0.6902857199931721,0,,0,61,1,61,,,
1,4,default_vehtype,boarding,True,4673.99515611491,4703.99515611491,2973;-1;-1,2973;-1;-1,0.0,0.9616530928574388,0.9616530928574388,0,,0,60,1,60,,,
1,1,default_vehtype,route,False,4687.425461130228,4782.958571306049,2979;-1;-1,2983;-1;-1,796.1092514652021,0.6902857199931721,0.6902061090680256,0.0,,0,61,1,,,2979;2786;2411;1661;7283;796;751;4635;6299;4102;4325;7285;1218;7334;7010;820;7498;276;2915;2661;7517;6201;7314;2983,2979:4687.425461130228;2786:4689.4303966950265;2411:4695.265516695026;1661:4701.065356695026;7283:4702.114396695026;796:4710.906916695026;751:4712.8147966950255;4635:4717.923436695026;6299:4723.8825166950255;4102:4726.241836695025;4325:4731.532996695025;7285:4732.4499166950245;1218:4733.5731166950245;7334:4741.154236695024;7010:4744.061716695024;820:4746.042676695024;7498:4746.510676695024;276:4746.622276695024;2915:4757.968276695024;2661:4765.201636695024;7517:4772.513596695024;6201:4773.374716695023;7314:4780.270036695023;2983:4782.958571306049
1,4,default_vehtype,route,False,4703.99515611491,4783.456102531601,2973;-1;-1,2989;-1;-1,948.8631274205472,0.9616530928574388,0.9615582065446967,0.0,,0,60,1,,,2973;7354;4225;4614;7369;7607;5900;3459;4818;5992;6047;5708;3884;3030;3347;7376;2207;3446;3720;5332;251;2711;3358;2296;5495;5696;3307;3987;6878;2989,2973:4703.99515611491;7354:4707.792323425574;4225:4712.376851425574;4614:4715.911835425574;7369:4727.616947425574;7607:4727.846339425574;5900:4731.318035425574;3459:4732.073603425573;4818:4732.688483425573;5992:4733.165267425574;6047:4737.3537954255735;5708:4738.748075425574;3884:4741.287659425574;3030:4741.7856834255745;3347:4743.809891425574;7376:4744.245275425575;2207:4744.654163425575;3446:4747.477571425575;3720:4750.507259425574;5332:4751.498699425574;251:4752.246275425574;2711:4753.384091425574;3358:4755.599099425574;2296:4763.900099425575;5495:4764.116939425575;5696:4764.879659425575;3307:4775.618099425575;3987:4782.4452594255745;6878:4783.0486194255745;2989:4783.456102531601
1,0,default_vehtype,route,False,4538.978060698024,4822.938536284012,2981;-1;-1,2971;-1;-1,2389.3236965498886,0.9147504809175133,0.9145115485478583,0.0,,0,58,1,,,2981;6320;3549;6384;4032;1804;4277;5239;6501;3911;5389;7301;3914;5398;5400;4040;4041;5374;5418;5424;5403;6546;1200;7312;4332;799;3653;3825;7127;3766;3988;553;7132;7191;3566;4337;7134;6667;6711;1807;1653;6829;4349;4937;669;5061;7265;3848;534;2839;3560;3731;662;7398;3491;6933;7394;6989;7392;5704;7389;2971,2981:4538.978060698024;6320:4542.351179552169;3549:4547.988419552169;6384:4548.250259552169;4032:4551.471899552169;1804:4552.387811552169;4277:4553.97589155217;5239:4559.48053155217;6501:4565.44309155217;3911:4574.79793155217;5389:4575.86377155217;7301:4576.11769155217;3914:4577.30137155217;5398:4578.47821155217;5400:4579.804811552171;4040:4589.1096115521705;4041:4592.05393155217;5374:4596.30649155217;5418:4597.3437715521695;5424:4597.48705155217;5403:4598.592371552169;6546:4602.81925155217;1200:4607.42833155217;7312:4608.92209155217;4332:4609.73773155217;799:4610.91865155217;3653:4615.5148915521695;3825:4616.763491552169;7127:4660.3236115521695;3766:4661.26081155217;3988:4664.99641155217;553:4665.45469155217;7132:4675.33357155217;7191:4683.29077155217;3566:4685.11993155217;4337:4689.61813155217;7134:4690.71817155217;6667:4698.6502915521705;6711:4714.50985155217;1807:4716.4370515521705;1653:4722.240971552171;6829:4723.013891552171;4349:4723.562771552171;4937:4727.9323315521715;669:4738.239731552171;5061:4744.048091552171;7265:4744.831331552171;3848:4745.805971552171;534:4749.8509315521715;2839:4751.209571552172;3560:4752.285131552172;3731:4754.974691552172;662:4777.4244115521715;7398:4780.943651552171;3491:4787.268371552171;6933:4788.180131552171;7394:4793.541731552171;6989:4794.136091552171;7392:4803.347171552171;5704:4805.7122515521705;7389:4820.25049155217;2971:4822.938536284012
1,0,default_vehtype,boarding,True,4822.938536284012,4852.938536284012,2971;-1;-1,2971;-1;-1,0.0,0.9145115485478583,0.9145115485478583,0.0,,0,58,1,,58,,
1,1,default_vehtype,boarding,True,4782.958571306049,4812.958571306049,2983;-1;-1,2983;-1;-1,0.0,0.6902061090680256,0.6902061090680256,0.0,,0,61,1,,61,,
1,4,default_vehtype,boarding,True,4783.456102531601,4813.456102531601,2989;-1;-1,2989;-1;-1,0.0,0.9615582065446967,0.9615582065446967,0.0,,0,60;63,2,63,,,
1,4,default_vehtype,route,False,4813.456102531601,4936.528024473626,2989;-1;-1,2969;-1;-1,1118.2367108949693,0.9615582065446967,0.9614463828736072,0.0,,0,60;63,2,,,2989;3808;7388;2045;2835;2641;7396;2616;486;2838;3722;3732;544;7400;5449;6824;4848;3271;4846;4989;5000;337;1075;4198;336;2969,2989:4813.456102531601;3808:4814.116619425574;7388:4818.181019425574;2045:4832.719259425574;2835:4835.0843394255735;2641:4844.2954194255735;7396:4844.889779425574;2616:4850.251379425574;486:4851.163139425574;2838:4857.487859425573;3722:4861.007099425573;3732:4883.456819425573;544:4886.146379425572;7400:4887.221939425573;5449:4888.420979425573;6824:4892.674259425573;4848:4900.154579425573;3271:4905.707699425572;4846:4907.5807794255725;4989:4919.853299425573;5000:4924.612859425573;337:4932.373091425573;1075:4933.396931425573;4198:4934.378579425573;336:4935.401699425573;2969:4936.528024473626
1,4,default_vehtype,boarding,True,4936.528024473626,4966.528024473626,2969;-1;-1,2969;-1;-1,0.0,0.9614463828736072,0.9614463828736072,0.0,,0,60;63,2,,60,,
1,4,default_vehtype,route,False,4966.528024473626,5057.823460419366,2969;-1;-1,2967;-1;-1,1125.5884516273873,0.9614463828736072,0.9613338240284445,0.0,,0,63,1,,,2969;7192;1664;337;1075;537;18;5629;1068;2559;6740;1717;2067;2063;1937;6789;3895;5465;7450;1719;3469;470;469;5079;7447;1960;2967,2969:4966.528024473626;7192:4970.131667425572;1664:4973.385563425572;337:4981.145795425572;1075:4982.169635425572;537:4983.123635425572;18:4988.991203425571;5629:4994.840627425571;1068:4997.393027425571;2559:5004.44362742557;6740:5008.91425142557;1717:5014.74797942557;2067:5015.4857634255695;2063:5016.202019425569;1937:5019.471971425569;6789:5030.008379425569;3895:5031.275363425569;5465:5038.807283425569;7450:5039.791523425569;1719:5040.608147425569;3469:5041.6280994255685;470:5047.589185139855;469:5053.550270854141;5079:5054.57022285414;7447:5055.3868468541405;1960:5056.37108685414;2967:5057.823460419366
1,4,default_vehtype,boarding,True,5057.823460419366,5087.823460419366,2967;-1;-1,2967;-1;-1,0.0,0.9613338240284445,0.9613338240284445,0.0,,0,63,1,,63,,
1,4,default_vehtype,route,False,5100.0,5126.294029957855,2967;-1;-1,2968;-1;-1,365.194860525747,0.9613338240284445,0.9612973045423919,0.0,,0,,0,,,2967;3896;6788;5444;1716;2720;4210;1711;2968,2967:5100;3896:5106.079546434775;6788:5107.346530434775;5444:5117.882938434775;1716:5120.673298434775;2720:5121.419938434775;4210:5122.318210434775;1711:5123.447890434775;2968:5126.294029957855
1,4,default_vehtype,boarding,True,5126.294029957855,5156.294029957855,2968;-1;-1,2968;-1;-1,0.0,0.9612973045423919,0.9612973045423919,0.0,,0,69,1,69,,,
1,4,default_vehtype,route,False,5156.294029957855,5350.378795580632,2968;-1;-1,2981;-1;-1,2596.4419606171336,0.9612973045423919,0.9610376603463303,0.0,,0,69,1,,,2968;98;2497;7434;2760;542;1074;4204;5649;5760;205;5793;1407;5826;7411;4686;5074;5295;5274;7181;604;603;602;3851;4573;1400;971;598;1368;591;585;940;1370;939;1903;983;3921;840;2881;5099;2878;1735;2581;370;361;2874;1887;4059;910;6541;3462;3648;2851;2850;1801;1560;5242;922;6385;3550;2981,2968:5156.294029957855;98:5162.063698434776;2497:5163.574330434776;7434:5170.782178434776;2760:5177.320714434776;542:5184.848818434776;1074:5185.782226434776;4204:5186.763874434776;5649:5187.564658434776;5760:5193.122986434776;205:5198.267242434776;5793:5202.388594434776;1407:5204.008738434776;5826:5206.289050434776;7411:5209.187698434776;4686:5210.258410434776;5074:5217.198922434776;5295:5217.429178434776;5274:5220.807994434776;7181:5225.317282434777;604:5228.895682434777;603:5229.959266434777;602:5230.812394434777;3851:5231.815786434777;4573:5236.1221064347765;1400:5237.8547864347765;971:5241.653218434776;598:5242.720474434776;1368:5243.6808104347765;591:5249.551762434777;585:5262.723010434776;940:5269.302874434777;1370:5276.329498434777;939:5277.026170434777;1903:5277.847762434777;983:5278.830274434777;3921:5282.628418434777;840:5287.189258434777;2881:5293.819882434777;5099:5294.972746434777;2878:5296.100770434777;1735:5307.085090434776;2581:5308.424506434776;370:5310.007354434776;361:5312.504458434776;2874:5313.090466434776;1887:5318.745850434776;4059:5320.665154434776;910:5325.181354434776;6541:5325.845482434776;3462:5328.059122434776;3648:5328.388882434776;2851:5333.063122434776;2850:5333.996482434776;1801:5337.292162434776;1560:5342.032642434777;5242:5343.715282434777;922:5344.631194434777;6385:5347.852834434777;3550:5348.114674434777;2981:5350.378795580632
1,4,default_vehtype,boarding,True,5350.378795580632,5380.378795580632,2981;-1;-1,2981;-1;-1,0.0,0.9610376603463303,0.9610376603463303,0.0,,0,69,1,,69,,
1,3,default_vehtype,route,False,5400.0,5417.994410650397,2982;-1;-1,2978;-1;-1,149.95342208664545,0.9335494550169897,0.9335344596747811,0.0,,0,,0,,,2982;2809;4365;7288;1182;2978,2982:5400;2809:5405.700967345425;4365:5413.282087345425;7288:5414.405287345425;1182:5415.322207345424;2978:5417.994410650397
1,3,default_vehtype,boarding,True,5417.994410650397,5447.994410650397,2978;-1;-1,2978;-1;-1,0.0,0.9335344596747811,0.9335344596747811,0.0,,0,73,1,73,,,
1,1,default_vehtype,route,False,5460,5492.849684711543,2983;-1;-1,2984;-1;-1,273.74737259617996,0.6902061090680256,0.6901787343307659,0.0,,0,,0,,,2983;7527;2803;7558;2806;4344;2996;2984,2983:5460;7527:5464.526945388974;2803:5472.0819053889745;7558:5479.476905388975;2806:5487.310745388975;4344:5488.513745388976;2996:5490.557225388976;2984:5492.849684711543
1,1,default_vehtype,boarding,True,5492.849684711543,5522.849684711543,2984;-1;-1,2984;-1;-1,0.0,0.6901787343307659,0.6901787343307659,0,,0,75;76,2,75;76,,,
1,1,default_vehtype,route,False,5522.849684711543,5588.467612771374,2984;-1;-1,2986;-1;-1,674.351330400799,0.6901787343307659,0.6901112991977258,0.0,,0,75;76,2,,,2984;3012;7321;2804;3061;1173;3425;4304;793;118;3979;4275;103;6480;7360;2986,2984:5522.849684711543;3012:5525.342345388975;7321:5529.352985388976;2804:5532.679745388976;3061:5539.347785388975;1173:5544.946145388975;3425:5546.129105388975;4304:5547.531425388976;793:5559.646985388976;118:5565.5112653889755;3979:5567.361809388975;4275:5567.953145388976;103:5569.096073388976;6480:5582.417801388976;7360:5587.919681388976;2986:5588.467612771374
1,1,default_vehtype,boarding,True,5588.467612771374,5618.467612771374,2986;-1;-1,2986;-1;-1,0.0,0.6901112991977258,0.6901112991977258,0.0,,0,75;76,2,,75,,
1,2,default_vehtype,route,False,5520.0,5626.770851372961,2992;-1;-1,2970;-1;-1,1286.4486921910307,0.7713276792916811,0.7711990344224621,0.0,,0,,0,,,2992;2526;5444;1716;2720;4210;1711;98;2497;7434;2760;542;1074;336;2759;1664;1659;4844;3270;4850;6823;1946;7401;3560;2970,2992:5520;2526:5529.202247534946;5444:5539.738655534946;1716:5542.529015534946;2720:5543.275655534946;4210:5544.173927534946;1711:5545.303607534946;98:5553.919415534946;2497:5555.430047534946;7434:5562.637895534946;2760:5569.1764315349465;542:5576.704535534946;1074:5577.637943534946;336:5578.661063534946;2759:5583.391031534946;1664:5586.644927534946;1659:5591.404487534946;4844:5603.677007534947;3270:5605.550087534947;4850:5611.103207534947;6823:5618.583527534946;1946:5622.836807534946;7401:5624.035847534947;3560:5625.111407534947;2970:5626.770851372961
1,4,default_vehtype,route,False,5520.0,5599.0893941591185,2981;-1;-1,2978;-1;-1,682.0646846593123,0.9610376603463303,0.9609694538778644,0.0,,0,,0,,,2981;6320;3549;6384;4032;1804;4277;5239;6501;3911;5389;7301;918;3075;7097;7290;2736;1744;1164;2789;1182;2978,2981:5520;6320:5523.373118854145;3549:5529.010358854145;6384:5529.272198854145;4032:5532.493838854145;1804:5533.409750854145;4277:5534.997830854146;5239:5540.502470854146;6501:5546.465030854146;3911:5555.819870854146;5389:5556.885710854146;7301:5557.139630854146;918:5558.2817908541465;3075:5566.154750854146;7097:5567.004110854146;7290:5572.806230854147;2736:5581.524710854146;1744:5582.979950854146;1164:5594.088470854146;2789:5595.500270854146;1182:5596.417190854146;2978:5599.0893941591185
1,4,default_vehtype,boarding,True,5599.0893941591185,5629.0893941591185,2978;-1;-1,2978;-1;-1,0.0,0.9609694538778644,0.9609694538778644,0.0,,0,79,1,79,,,
1,2,default_vehtype,boarding,True,5626.770851372961,5656.770851372961,2970;-1;-1,2970;-1;-1,0.0,0.7711990344224621,0.7711990344224621,0.0,,0,78,1,78,,,
1,3,default_vehtype,route,False,5447.994410650397,5661.507252393478,2978;-1;-1,2969;-1;-1,2609.13704257042,0.9335344596747811,0.933273545970524,0.0,,0,73,1,,,2978;4103;6297;1434;3820;3877;2787;4993;6537;7281;2307;3549;6384;4032;1804;4811;5237;608;459;2416;4011;5246;363;366;2314;2877;1748;2880;906;984;2268;1857;1806;1371;938;5442;4054;2205;1369;2047;3631;4079;4572;4577;778;3636;3639;3642;7178;5275;5297;5072;1464;2847;5825;4587;5794;3202;2065;2023;4203;4198;336;2969,2978:5447.994410650397;4103:5450.613367345425;6297:5452.972687345425;1434:5458.931767345424;3820:5464.040407345425;3877:5465.948287345424;2787:5474.740807345424;4993:5475.789847345424;6537:5481.589687345424;7281:5487.424807345424;2307:5490.943567345424;3549:5496.580807345424;6384:5496.842647345424;4032:5500.0642873454235;1804:5500.980199345424;4811:5502.662839345424;5237:5507.403319345424;608:5516.269399345424;459:5516.599159345424;2416:5518.812799345424;4011:5519.476927345424;5246:5525.402095345424;363:5532.310783345424;366:5533.715863345425;2314:5534.8607353454245;2877:5548.0318393454245;1748:5549.1503593454245;2880:5550.312151345424;906:5562.537463345424;984:5565.307159345424;2268:5566.055023345424;1857:5566.440943345424;1806:5567.103127345424;1371:5567.773303345423;938:5570.354431345423;5442:5580.075079345424;4054:5587.715071345424;2205:5593.467511345424;1369:5599.9136713454245;2047:5600.856727345425;3631:5602.419559345424;4079:5603.4868153454245;4572:5607.285247345424;4577:5609.017927345424;778:5613.324247345424;3636:5614.327639345423;3639:5615.180767345423;3642:5616.244351345424;7178:5619.822751345424;5275:5624.332039345424;5297:5627.7108553454245;5072:5627.941111345424;1464:5634.8816233454245;2847:5635.952335345424;5825:5638.8509833454245;4587:5641.131295345424;5794:5642.751439345425;3202:5646.872791345425;2065:5652.0170473454245;2023:5657.575375345425;4203:5658.376159345425;4198:5659.357807345425;336:5660.380927345424;2969:5661.507252393478
1,3,default_vehtype,boarding,True,5661.507252393478,5691.507252393478,2969;-1;-1,2969;-1;-1,0.0,0.933273545970524,0.933273545970524,0.0,,0,73,1,,73,,
