request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
722,BasicRequest,1,25200.0,25200.0,7003;-1;-1,5393;-1;-1,,,,,252.4090833185714,2967.792,0:,,,,,,,,0
826,BasicRequest,1,25200.0,25200.0,21905;-1;-1,5562;-1;-1,,,,,84.36311989,703.026,0:,,,,,,,,0
1728,BasicRequest,1,25200.0,25200.0,6986;-1;-1,14262;-1;-1,,,,,51.941591890000005,614.749,0:,,,,,,,,0
1199,BasicRequest,1,25200.0,25200.0,7277;-1;-1,21774;-1;-1,,,,,115.86112789,979.385,0:,,,,,,,,0
318,BasicRequest,1,25200.0,25200.0,22103;-1;-1,22099;-1;-1,,,,,34.227119890000004,285.226,0:,,,,,,,,0
1747,BasicRequest,1,25200.0,25200.0,20985;-1;-1,22365;-1;-1,,,,,206.62643988999997,2137.963,0:,,,,,,,,0
550,BasicRequest,1,25200.0,25200.0,21955;-1;-1,21853;-1;-1,,,,,197.75952503285714,2729.263,0:,,,,,,,,0
471,BasicRequest,1,25200.0,25200.0,21685;-1;-1,22012;-1;-1,,,,,183.34383417571428,2522.3830000000003,0:,,,,,,,,0
258,BasicRequest,1,25200.0,25200.0,21952;-1;-1,5395;-1;-1,,,,,311.26871989000006,3398.2,0:,,,,,,,,0
1468,BasicRequest,1,25200.0,25200.0,685;-1;-1,21629;-1;-1,,,,,51.99395989,433.28299999999996,0:,,,,,,,,0
479,BasicRequest,1,25200.0,25200.0,14222;-1;-1,7297;-1;-1,,,,,156.50027989,1631.905,0:,,,,,,,,0
1837,BasicRequest,1,25200.0,25200.0,7589;-1;-1,21840;-1;-1,,,,,99.28175989,827.348,0:,,,,,,,,0
614,BasicRequest,1,25200.0,25200.0,22364;-1;-1,22105;-1;-1,,,,,239.21176789000006,2652.1910000000007,0:,,,,,,,,0
378,BasicRequest,1,25200.0,25200.0,6873;-1;-1,18418;-1;-1,,,,,265.8650776042857,3460.087,0:,,,,,,,,0
317,BasicRequest,1,25200.0,25200.0,6785;-1;-1,21795;-1;-1,,,,,233.72848789,2441.407,0:,,,,,,,,0
1420,BasicRequest,1,25200.0,25200.0,22364;-1;-1,7159;-1;-1,,,,,305.74401589,3568.3700000000003,0:,,,,,,,,0
1237,BasicRequest,1,25200.0,25200.0,6854;-1;-1,19020;-1;-1,,,,,203.59821931857147,2523.9600000000005,0:,,,,,,,,0
345,BasicRequest,1,25200.0,25200.0,7017;-1;-1,14274;-1;-1,,,,,76.57639189,815.5450000000001,0:,,,,,,,,0
1561,BasicRequest,1,25200.0,25200.0,7096;-1;-1,20631;-1;-1,,,,,72.50930389000001,801.1030000000001,0:,,,,,,,,0
2215,BasicRequest,1,25260.0,25260.0,6713;-1;-1,5608;-1;-1,,,,,72.45707989000002,603.809,0:,,,,,,,,0
3492,BasicRequest,1,25260.0,25260.0,3796;-1;-1,22052;-1;-1,,,,,86.30608789,850.827,0:,,,,,,,,0
3734,BasicRequest,1,25260.0,25260.0,21942;-1;-1,19879;-1;-1,,,,,254.20499989,2446.111,0:,,,,,,,,0
3051,BasicRequest,1,25260.0,25260.0,6900;-1;-1,20943;-1;-1,,,,,199.46457931857145,2523.7810000000004,0:,,,,,,,,0
2495,BasicRequest,1,25260.0,25260.0,21322;-1;-1,21796;-1;-1,,,,,123.26519989,1027.21,0:,,,,,,,,0
3719,BasicRequest,1,25260.0,25260.0,6757;-1;-1,21489;-1;-1,,,,,226.51449589000006,2627.91,0:,,,,,,,,0
3512,BasicRequest,1,25260.0,25260.0,6859;-1;-1,6895;-1;-1,,,,,9.150599889999999,76.255,0:,,,,,,,,0
3265,BasicRequest,1,25260.0,25260.0,14262;-1;-1,14263;-1;-1,,,,,0.69815999,5.818,0:,,,,,,,,0
2407,BasicRequest,1,25260.0,25260.0,6896;-1;-1,21044;-1;-1,,,,,197.42675989000003,2305.921,0:,,,,,,,,0
2587,BasicRequest,1,25260.0,25260.0,6779;-1;-1,22018;-1;-1,,,,,207.61862388999998,2336.742,0:,,,,,,,,0
3642,BasicRequest,1,25260.0,25260.0,5385;-1;-1,5392;-1;-1,,,,,67.13159989,559.4300000000001,0:,,,,,,,,0
2994,BasicRequest,1,25260.0,25260.0,21951;-1;-1,7094;-1;-1,,,,,59.53919988999999,496.15999999999997,0:,,,,,,,,0
2833,BasicRequest,1,25260.0,25260.0,20993;-1;-1,22434;-1;-1,,,,,220.64379074714287,2833.865,0:,,,,,,,,0
3084,BasicRequest,1,25260.0,25260.0,14273;-1;-1,6770;-1;-1,,,,,60.95092789,641.4279999999999,0:,,,,,,,,0
3890,BasicRequest,1,25260.0,25260.0,21811;-1;-1,6652;-1;-1,,,,,150.82523989,1256.8770000000004,0:,,,,,,,,0
2321,BasicRequest,1,25260.0,25260.0,5383;-1;-1,5352;-1;-1,,,,,29.064599889999997,242.20499999999998,0:,,,,,,,,0
3164,BasicRequest,1,25260.0,25260.0,22362;-1;-1,989;-1;-1,,,,,45.708359890000004,380.903,0:,,,,,,,,0
3309,BasicRequest,1,25260.0,25260.0,22209;-1;-1,7203;-1;-1,,,,,115.93763646142855,1487.004,0:,,,,,,,,0
3027,BasicRequest,1,25260.0,25260.0,20639;-1;-1,7809;-1;-1,,,,,215.52666846142859,2741.7930000000006,0:,,,,,,,,0
2103,BasicRequest,1,25260.0,25260.0,7207;-1;-1,21803;-1;-1,,,,,150.24259188999997,1259.31,0:,,,,,,,,0
2802,BasicRequest,1,25260.0,25260.0,6756;-1;-1,6779;-1;-1,,,,,22.22111989,226.05599999999998,0:,,,,,,,,0
2579,BasicRequest,1,25260.0,25260.0,7945;-1;-1,7609;-1;-1,,,,,83.80907988999999,698.409,0:,,,,,,,,0
3005,BasicRequest,1,25260.0,25260.0,22367;-1;-1,7082;-1;-1,,,,,53.28683989,444.057,0:,,,,,,,,0
3933,BasicRequest,1,25260.0,25260.0,7331;-1;-1,6686;-1;-1,,,,,97.32739189,1112.596,0:,,,,,,,,0
3341,BasicRequest,1,25260.0,25260.0,22360;-1;-1,22058;-1;-1,,,,,208.94781931857142,2602.808,0:,,,,,,,,0
3733,BasicRequest,1,25260.0,25260.0,1163;-1;-1,8493;-1;-1,,,,,70.32263989,586.022,0:,,,,,,,,0
3320,BasicRequest,1,25260.0,25260.0,6854;-1;-1,6714;-1;-1,,,,,245.35031988999998,2282.4880000000003,0:,,,,,,,,0
2761,BasicRequest,1,25260.0,25260.0,5546;-1;-1,5593;-1;-1,,,,,56.76071989,473.00600000000003,0:,,,,,,,,0
2591,BasicRequest,1,25260.0,25260.0,6647;-1;-1,16410;-1;-1,,,,,82.34579989,686.2149999999999,0:,,,,,,,,0
3417,BasicRequest,1,25260.0,25260.0,21673;-1;-1,21748;-1;-1,,,,,45.38039989,378.16999999999996,0:,,,,,,,,0
3895,BasicRequest,1,25260.0,25260.0,7156;-1;-1,17466;-1;-1,,,,,90.44402389000001,1229.455,0:,,,,,,,,0
5528,BasicRequest,1,25320.0,25320.0,6764;-1;-1,21946;-1;-1,,,,,175.78487989,1508.5399999999997,0:,,,,,,,,0
5590,BasicRequest,1,25320.0,25320.0,21783;-1;-1,22353;-1;-1,,,,,187.71882846142856,1909.2149999999997,0:,,,,,,,,0
4076,BasicRequest,1,25320.0,25320.0,21206;-1;-1,21708;-1;-1,,,,,200.86891189,2610.8859999999995,0:,,,,,,,,0
4955,BasicRequest,1,25320.0,25320.0,16893;-1;-1,6697;-1;-1,,,,,166.92834160428572,1460.7649999999999,0:,,,,,,,,0
5479,BasicRequest,1,25320.0,25320.0,22114;-1;-1,7009;-1;-1,,,,,46.141199889999996,384.51,0:,,,,,,,,0
5385,BasicRequest,1,25320.0,25320.0,7987;-1;-1,23035;-1;-1,,,,,161.90351988999998,1349.196,0:,,,,,,,,0
4052,BasicRequest,1,25320.0,25320.0,6657;-1;-1,21755;-1;-1,,,,,195.02027989,2154.2649999999994,0:,,,,,,,,0
5567,BasicRequest,1,25320.0,25320.0,22618;-1;-1,7612;-1;-1,,,,,92.54543989000001,771.212,0:,,,,,,,,0
5333,BasicRequest,1,25320.0,25320.0,6920;-1;-1,8524;-1;-1,,,,,102.12455989,851.038,0:,,,,,,,,0
5926,BasicRequest,1,25320.0,25320.0,990;-1;-1,7719;-1;-1,,,,,353.0856890328572,4044.424,0:,,,,,,,,0
4573,BasicRequest,1,25320.0,25320.0,17444;-1;-1,22109;-1;-1,,,,,69.27669589,824.8589999999999,0:,,,,,,,,0
4226,BasicRequest,1,25320.0,25320.0,21721;-1;-1,18194;-1;-1,,,,,242.04875989,2589.8770000000004,0:,,,,,,,,0
4601,BasicRequest,1,25320.0,25320.0,7081;-1;-1,6866;-1;-1,,,,,41.709719889999995,347.581,0:,,,,,,,,0
5565,BasicRequest,1,25320.0,25320.0,21895;-1;-1,21840;-1;-1,,,,,87.40438617571428,740.454,0:,,,,,,,,0
4322,BasicRequest,1,25320.0,25320.0,20609;-1;-1,20647;-1;-1,,,,,60.08059189000001,824.86,0:,,,,,,,,0
4138,BasicRequest,1,25320.0,25320.0,6655;-1;-1,21946;-1;-1,,,,,39.19547989,326.629,0:,,,,,,,,0
4677,BasicRequest,1,25320.0,25320.0,21874;-1;-1,21489;-1;-1,,,,,215.99085589000003,2126.009,0:,,,,,,,,0
5587,BasicRequest,1,25320.0,25320.0,5572;-1;-1,7334;-1;-1,,,,,207.56313589,2055.778,0:,,,,,,,,0
5614,BasicRequest,1,25320.0,25320.0,21845;-1;-1,8026;-1;-1,,,,,37.84391989000001,315.366,0:,,,,,,,,0
4416,BasicRequest,1,25320.0,25320.0,7012;-1;-1,20430;-1;-1,,,,,212.78265246142857,2681.077,0:,,,,,,,,0
4453,BasicRequest,1,25320.0,25320.0,21649;-1;-1,7091;-1;-1,,,,,54.95771989000001,457.981,0:,,,,,,,,0
4893,BasicRequest,1,25320.0,25320.0,21657;-1;-1,5593;-1;-1,,,,,260.8622433185714,3140.8849999999998,0:,,,,,,,,0
4721,BasicRequest,1,25320.0,25320.0,21817;-1;-1,7162;-1;-1,,,,,64.39768788999999,638.737,0:,,,,,,,,0
5924,BasicRequest,1,25320.0,25320.0,7152;-1;-1,21814;-1;-1,,,,,105.24799189000001,884.355,0:,,,,,,,,0
4999,BasicRequest,1,25320.0,25320.0,17440;-1;-1,22779;-1;-1,,,,,2.2993199000000004,31.935000000000002,0:,,,,,,,,0
5576,BasicRequest,1,25320.0,25320.0,5576;-1;-1,6657;-1;-1,,,,,45.754319890000005,381.28599999999994,0:,,,,,,,,0
5554,BasicRequest,1,25320.0,25320.0,6904;-1;-1,22039;-1;-1,,,,,197.16208789,2343.4610000000002,0:,,,,,,,,0
