operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,0,default_vehtype,route,False,60.0,146.9594704036222,256;-1;-1,2973;-1;-1,654.7105651296729,0.6917207594128889,0.6916552883563759,0.0,,0,,0,,,256;2030;3245;5329;661;445;6080;7381;364;3029;3886;5711;6045;2157;4817;456;5901;7605;2830;1420;1084;2973,256:60;2030:102.84925714285714;3245:106.30268571428572;5329:107.05026171428571;661:108.04170171428571;445:111.07138971428571;6080:113.89479771428572;7381:114.30368571428572;364:114.73906971428572;3029:116.76327771428572;3886:117.26130171428572;5711:119.80088571428573;6045:121.19516571428572;2157:125.38369371428573;4817:125.86047771428572;456:126.47535771428572;5901:127.23092571428572;7605:130.70262171428573;2830:130.93201371428572;1420:142.63712571428573;1084:146.17210971428574;2973:146.9594704036222
0,0,default_vehtype,boarding,True,146.9594704036222,176.9594704036222,2973;-1;-1,2973;-1;-1,0.0,0.6916552883563759,0.6916552883563759,0.0,,0,0,1,0,,,
0,1,default_vehtype,route,False,60.0,129.18022469987815,256;-1;-1,2988;-1;-1,309.06088273640285,0.8575946831862098,0.8575637770979362,0.0,,0,,0,,,256;2030;3245;5329;661;445;6080;7381;364;3029;69;30;3346;2832;2207;2988,256:60;2030:102.84925714285714;3245:106.30268571428572;5329:107.05026171428571;661:108.04170171428571;445:111.07138971428571;6080:113.89479771428572;7381:114.30368571428572;364:114.73906971428572;3029:116.76327771428572;69:120.89556342857144;30:125.02784914285715;3346:127.05205714285715;2832:127.48744114285715;2207:127.89632914285716;2988:129.18022469987815
0,1,default_vehtype,boarding,True,129.18022469987815,159.18022469987815,2988;-1;-1,2988;-1;-1,0.0,0.8575637770979362,0.8575637770979362,0.0,,0,2,1,2,,,
0,0,default_vehtype,route,False,176.9594704036222,180.0,2973;-1;-1,2973;7354;0.801,42.22957772746957,0.6916552883563759,0.6916510653986032,0.0,,0,0,1,,,2973,2973:176.9594704036222
0,1,default_vehtype,route,False,159.18022469987815,293.56236777219675,2988;-1;-1,2976;-1;-1,1582.8408391747612,0.8575637770979362,0.8574054930140188,0.0,,0,2,1,,,2988;3447;6082;7383;364;3029;3886;5711;6045;2157;4817;456;5901;7605;2830;5852;6913;1321;597;2204;6066;6049;7367;2188;2186;5744;6033;5746;6031;146;2828;2376;3091;4274;880;3109;3874;4306;429;4313;68;7318;7325;3011;4;4345;7330;2976,2988:159.18022469987815;3447:160.71973714285716;6082:163.54314514285716;7383:163.95203314285715;364:164.38741714285715;3029:166.41162514285713;3886:166.90964914285712;5711:169.4492331428571;6045:170.84351314285712;2157:175.0320411428571;4817:175.50882514285712;456:176.12370514285712;5901:176.87927314285713;7605:180.35096914285714;2830:180.58036114285713;5852:187.10708914285712;6913:189.00349714285713;1321:194.1519291428571;597:194.6148171428571;2204:196.1721051428571;6066:196.8178011428571;6049:201.0441291428571;7367:203.31767314285707;2188:209.9808411428571;2186:211.2571131428571;5744:213.2725371428571;6033:214.6419771428571;5746:216.56538514285708;6031:218.05700914285708;146:219.01813714285709;2828:220.10994514285707;2376:225.61182514285707;3091:238.93355314285708;4274:240.0764811428571;880:240.6678171428571;3109:242.51836114285712;3874:248.38264114285712;4306:260.4982011428571;429:261.9005211428571;4313:263.08348114285707;68:268.6818411428571;7318:275.3498811428571;7325:278.6766411428571;3011:282.6872811428571;4:287.4724011428571;4345:289.5158811428571;7330:290.7188811428571;2976:293.56236777219675
0,5,default_vehtype,route,False,240.0,292.51594210271963,256;-1;-1,2972;-1;-1,176.32822761713766,0.9350060741234096,0.934988441300648,0.0,,0,,0,,,256;2030;3245;5329;661;445;2972,256:240;2030:282.84925714285714;3245:286.3026857142857;5329:287.0502617142857;661:288.0417017142857;445:291.0713897142857;2972:292.51594210271963
0,1,default_vehtype,boarding,True,293.56236777219675,323.56236777219675,2976;-1;-1,2976;-1;-1,0.0,0.8574054930140188,0.8574054930140188,0.0,,0,2,1,,2,,
0,1,default_vehtype,route,False,323.56236777219675,341.92550046542414,2976;-1;-1,2984;-1;-1,153.0261057768949,0.8574054930140188,0.8573901904034411,0.0,,0,,0,,,2976;7557;2806;4344;2996;2984,2976:323.56236777219675;7557:328.5527211428571;2806:336.3865611428571;4344:337.58956114285706;2996:339.63304114285705;2984:341.92550046542414
0,3,default_vehtype,route,False,180.0,350.6013307623392,256;-1;-1,2969;-1;-1,1351.2104034451893,0.7644474598764522,0.7643123388361077,0.0,,0,,0,,,256;2030;3245;7113;3358;2296;5495;5697;5497;5500;670;5502;5512;5520;5531;6313;6632;6644;3793;6319;7102;3741;7384;6414;5446;2447;2571;42;2577;2566;3033;3036;2469;2404;2235;3762;5287;310;2280;1447;6261;3764;4397;4745;4182;4187;4191;4195;4202;336;2969,256:180;2030:222.84925714285714;3245:226.3026857142857;7113:227.4405017142857;3358:229.6555097142857;2296:237.9565097142857;5495:238.17334971428568;5697:239.27710971428567;5497:239.97454971428567;5500:242.88178971428567;670:244.27918971428568;5502:246.62662971428568;5512:250.14838971428568;5520:252.6023897142857;5531:254.2993097142857;6313:255.3243497142857;6632:257.62138971428567;6644:259.19266971428567;3793:261.04186971428567;6319:261.9575897142857;7102:262.43566971428567;3741:262.9753097142857;7384:270.6343097142857;6414:275.84146971428567;5446:278.1092297142857;2447:282.0453497142857;2571:289.63426971428567;42:294.30226971428567;2577:294.9747497142857;2566:303.5738297142857;3033:304.2047897142857;3036:306.4743497142857;2469:310.0666697142857;2404:313.39018971428567;2235:314.67358971428564;3762:315.09702171428563;5287:315.6360857142856;310:318.4263017142856;2280:319.0254137142856;1447:319.4713097142856;6261:323.3493017142856;3764:324.3549977142856;4397:324.9056537142856;4745:325.1319497142856;4182:329.5857257142856;4187:332.2477817142856;4191:332.98606971428563;4195:347.4493577142856;4202:348.4518857142856;336:349.4750057142856;2969:350.6013307623392
